id,nombre,taux_pour_mille,annee,indicateur_id,unite_de_compte_id,departement_code
4358,1095,1.6555691,2021,12,3,17
4359,378,1.261796,2021,12,3,18
4360,315,1.3136823,2021,12,3,19
4361,757,1.4136242,2021,12,3,21
4362,721,1.189932,2021,12,3,22
4363,190,1.6421497,2021,12,3,23
4364,577,1.3946293,2021,12,3,24
4365,741,1.3544241,2021,12,3,25
4366,679,1.3071317,2021,12,3,26
4367,994,1.6596152,2021,12,3,27
4368,680,1.5767129,2021,12,3,28
4369,1297,1.407277,2021,12,3,29
4370,142,0.8714757,2021,12,3,2A
4371,212,1.148087,2021,12,3,2B
4372,976,1.2900787,2021,12,3,30
4373,1857,1.2946477,2021,12,3,31
4374,226,1.1744103,2021,12,3,32
4375,2516,1.5202692,2021,12,3,33
4376,1694,1.409455,2021,12,3,34
4377,1424,1.2965197,2021,12,3,35
4378,358,1.648038,2021,12,3,36
4379,988,1.6139571,2021,12,3,37
4380,1610,1.252969,2021,12,3,38
4381,338,1.3072654,2021,12,3,39
4382,630,1.4894462,2021,12,3,40
4383,497,1.5129192,2021,12,3,41
4384,870,1.1312967,2021,12,3,42
4385,283,1.2451382,2021,12,3,43
4386,2215,1.5194066,2021,12,3,44
4387,1138,1.6623792,2021,12,3,45
4388,209,1.1946817,2021,12,3,46
4389,506,1.527644,2021,12,3,47
4390,113,1.4767574,2021,12,3,48
4391,1294,1.5689736,2021,12,3,49
4392,738,1.4893806,2021,12,3,50
4393,847,1.4983407,2021,12,3,51
4394,317,1.853346,2021,12,3,52
4395,421,1.3761183,2021,12,3,53
4396,1114,1.5208482,2021,12,3,54
4397,285,1.5666313,2021,12,3,55
4398,1147,1.4921548,2021,12,3,56
4399,1085,1.0333904,2021,12,3,57
4400,305,1.5067904,2021,12,3,58
4401,4450,1.7041366,2021,12,3,59
4402,1286,1.5515698,2021,12,3,60
4403,528,1.906323,2021,12,3,61
4404,2514,1.72022,2021,12,3,62
4405,734,1.1082842,2021,12,3,63
4406,805,1.1615709,2021,12,3,64
4407,346,1.4981209,2021,12,3,65
4408,761,1.5616439,2021,12,3,66
4409,1453,1.2605603,2021,12,3,67
4410,1066,1.3896801,2021,12,3,68
4411,2366,1.2494112,2021,12,3,69
4412,269,1.1481203,2021,12,3,70
4413,590,1.0741178,2021,12,3,71
4414,1068,1.8867325,2021,12,3,72
4415,605,1.3673305,2021,12,3,73
4416,1010,1.2002633,2021,12,3,74
4417,4401,2.0631838,2021,12,3,75
4418,1768,1.4077352,2021,12,3,76
4419,1765,1.2273138,2021,12,3,77
4420,1800,1.2359539,2021,12,3,78
4421,618,1.649817,2021,12,3,79
4422,958,1.6918263,2021,12,3,80
4423,540,1.3720488,2021,12,3,81
4424,357,1.3554714,2021,12,3,82
4425,1373,1.2534955,2021,12,3,83
4426,631,1.1176727,2021,12,3,84
4427,893,1.276701,2021,12,3,85
4428,632,1.4383741,2021,12,3,86
4429,490,1.3182993,2021,12,3,87
4430,570,1.5803789,2021,12,3,88
4431,608,1.8237173,2021,12,3,89
4432,193,1.3819869,2021,12,3,90
4433,1525,1.1607833,2021,12,3,91
4434,1807,1.1050021,2021,12,3,92
4435,2525,1.5131812,2021,12,3,93
4436,1873,1.3233317,2021,12,3,94
4437,1532,1.219156,2021,12,3,95
4438,527,1.6941198,2022,12,3,10
4439,609,1.6120792,2022,12,3,11
4440,345,1.2333057,2022,12,3,12
4441,2768,1.3373202,2022,12,3,13
4442,1285,1.8237168,2022,12,3,14
4443,198,1.3712006,2022,12,3,15
4444,584,1.6609642,2022,12,3,16
4445,1058,1.5834531,2022,12,3,17
4446,391,1.3055266,2022,12,3,18
4447,383,1.5950358,2022,12,3,19
4448,854,1.5886096,2022,12,3,21
4449,961,1.5764487,2022,12,3,22
4450,173,1.4974595,2022,12,3,23
4451,632,1.5180448,2022,12,3,24
4452,737,1.3432678,2022,12,3,25
4453,806,1.5457433,2022,12,3,26
4454,1023,1.7012997,2022,12,3,27
4455,737,1.7022751,2022,12,3,28
4456,1250,1.3471105,2022,12,3,29
4457,159,0.9575717,2022,12,3,2A
4458,213,1.1499155,2022,12,3,2B
4459,1117,1.4620227,2022,12,3,30
4460,2023,1.3891741,2022,12,3,31
4461,283,1.4689928,2022,12,3,32
4462,2898,1.7301699,2022,12,3,33
4463,1833,1.5057532,2022,12,3,34
4464,1661,1.4974325,2022,12,3,35
4465,351,1.6189365,2022,12,3,36
4466,1141,1.851293,2022,12,3,37
4467,1825,1.4132169,2022,12,3,38
4468,500,1.9349471,2022,12,3,39
4469,722,1.6852346,2022,12,3,40
4470,580,1.7631698,2022,12,3,41
4471,926,1.1994182,2022,12,3,42
4472,274,1.2009064,2022,12,3,43
4473,2292,1.5558434,2022,12,3,44
4474,1218,1.7727632,2022,12,3,45
4475,317,1.8050336,2022,12,3,46
4476,482,1.4508196,2022,12,3,47
4477,128,1.673137,2022,12,3,48
4478,1338,1.6156474,2022,12,3,49
4479,799,1.6082445,2022,12,3,50
4480,955,1.6929412,2022,12,3,51
4481,300,1.7661084,2022,12,3,52
4482,522,1.7090267,2022,12,3,53
4483,1269,1.7314824,2022,12,3,54
4484,326,1.803646,2022,12,3,55
4485,1237,1.5938606,2022,12,3,56
4486,1239,1.1791903,2022,12,3,57
4487,303,1.497783,2022,12,3,58
4488,4657,1.7795804,2022,12,3,59
4489,1299,1.5636944,2022,12,3,60
4490,502,1.8178921,2022,12,3,61
4491,2719,1.8620941,2022,12,3,62
4492,832,1.2522859,2022,12,3,63
4493,862,1.2323564,2022,12,3,64
4494,362,1.5640324,2022,12,3,65
4495,899,1.8236626,2022,12,3,66
4496,1658,1.4330623,2022,12,3,67
4497,1445,1.8820005,2022,12,3,68
4498,2704,1.4172041,2022,12,3,69
4499,348,1.4876881,2022,12,3,70
4500,611,1.112657,2022,12,3,71
4501,1011,1.7858121,2022,12,3,72
4502,601,1.3496883,2022,12,3,73
4503,1119,1.3171168,2022,12,3,74
4504,5142,2.4326952,2022,12,3,75
4505,2114,1.6775049,2022,12,3,76
4506,1940,1.3357211,2022,12,3,77
4507,1991,1.3537053,2022,12,3,78
4508,615,1.6381871,2022,12,3,79
4509,969,1.7134067,2022,12,3,80
4510,619,1.5624684,2022,12,3,81
4511,345,1.3022603,2022,12,3,82
4512,1471,1.3271813,2022,12,3,83
4513,711,1.2502154,2022,12,3,84
4514,1090,1.5431596,2022,12,3,85
4515,788,1.7962652,2022,12,3,86
4516,506,1.3586154,2022,12,3,87
4517,568,1.583496,2022,12,3,88
4518,641,1.9197594,2022,12,3,89
4519,180,1.2849617,2022,12,3,90
4520,1839,1.3884003,2022,12,3,91
4521,1998,1.2127944,2022,12,3,92
4522,2937,1.7464211,2022,12,3,93
4523,1984,1.3976447,2022,12,3,94
4524,1791,1.4092985,2022,12,3,95
4525,453,1.4562358,2023,12,3,10
4526,650,1.72061,2023,12,3,11
4527,402,1.4370692,2023,12,3,12
4528,3155,1.5242938,2023,12,3,13
4529,1375,1.951448,2023,12,3,14
4530,231,1.5997341,2023,12,3,15
4531,741,2.1074906,2023,12,3,16
4532,1193,1.7855005,2023,12,3,17
4533,450,1.5025242,2023,12,3,18
4534,382,1.5908712,2023,12,3,19
4535,919,1.7095225,2023,12,3,21
4536,886,1.4534168,2023,12,3,22
4537,198,1.7138554,2023,12,3,23
4538,749,1.7990752,2023,12,3,24
4539,767,1.3979463,2023,12,3,25
4540,847,1.6243729,2023,12,3,26
4541,1135,1.8875612,2023,12,3,27
4542,838,1.9355584,2023,12,3,28
4543,1452,1.5648036,2023,12,3,29
4544,176,1.0599536,2023,12,3,2A
4545,196,1.0581382,2023,12,3,2B
4546,1072,1.403123,2023,12,3,30
4547,2306,1.5835074,2023,12,3,31
4548,295,1.5312823,2023,12,3,32
4549,3243,1.9361425,2023,12,3,33
4550,1896,1.5575057,2023,12,3,34
4551,1841,1.6597069,2023,12,3,35
4552,345,1.5912624,2023,12,3,36
4553,1203,1.9518891,2023,12,3,37
4554,2000,1.5487308,2023,12,3,38
4555,517,2.0007353,2023,12,3,39
4556,807,1.8836348,2023,12,3,40
4557,653,1.985086,2023,12,3,41
4558,1044,1.3522598,2023,12,3,42
4559,401,1.7575309,2023,12,3,43
4560,2401,1.6298342,2023,12,3,44
4561,1158,1.685435,2023,12,3,45
4562,320,1.8221159,2023,12,3,46
4563,560,1.6855996,2023,12,3,47
4564,167,2.1829209,2023,12,3,48
4565,1484,1.7919437,2023,12,3,49
4566,847,1.70486,2023,12,3,50
4567,916,1.6238054,2023,12,3,51
4568,348,2.0486857,2023,12,3,52
4569,560,1.8334386,2023,12,3,53
4570,1271,1.7342113,2023,12,3,54
4571,312,1.7261888,2023,12,3,55
4572,1227,1.5809757,2023,12,3,56
4573,1437,1.3676323,2023,12,3,57
4574,381,1.8833509,2023,12,3,58
4575,5142,1.9649136,2023,12,3,59
4576,1536,1.8489873,2023,12,3,60
4577,583,2.1112173,2023,12,3,61
4578,3072,2.1038444,2023,12,3,62
4579,823,1.2387396,2023,12,3,63
4580,908,1.2981202,2023,12,3,64
4581,412,1.780059,2023,12,3,65
4582,913,1.8520622,2023,12,3,66
4583,1690,1.4607209,2023,12,3,67
4584,1339,1.7439437,2023,12,3,68
4585,3099,1.6242292,2023,12,3,69
4586,409,1.748461,2023,12,3,70
4587,807,1.4695813,2023,12,3,71
4588,1231,2.1744161,2023,12,3,72
4589,691,1.5518047,2023,12,3,73
4590,1096,1.2900446,2023,12,3,74
4591,5236,2.4771669,2023,12,3,75
4592,2330,1.8489055,2023,12,3,76
4593,2090,1.4389985,2023,12,3,77
4594,2012,1.3679835,2023,12,3,78
4595,788,2.0990104,2023,12,3,79
4596,1174,2.0758921,2023,12,3,80
4597,652,1.6457664,2023,12,3,81
4598,381,1.4381483,2023,12,3,82
4599,1530,1.3804129,2023,12,3,83
4600,749,1.3170342,2023,12,3,84
4601,1179,1.6691607,2023,12,3,85
4602,827,1.8851667,2023,12,3,86
4603,530,1.4230556,2023,12,3,87
4604,590,1.6448285,2023,12,3,88
4605,680,2.0365623,2023,12,3,89
4606,194,1.3849031,2023,12,3,90
4607,1884,1.4223742,2023,12,3,91
4608,2209,1.3408723,2023,12,3,92
4609,2808,1.6697141,2023,12,3,93
4610,2085,1.468795,2023,12,3,94
4611,1785,1.4045773,2023,12,3,95
4612,605,1.9448623,2024,12,3,10
4613,669,1.7709047,2024,12,3,11
4614,377,1.3476993,2024,12,3,12
4615,3089,1.4924068,2024,12,3,13
4616,1340,1.9017748,2024,12,3,14
4617,259,1.7936412,2024,12,3,15
4618,777,2.2098788,2024,12,3,16
4619,1403,2.0997965,2024,12,3,17
4620,463,1.5459305,2024,12,3,18
4621,421,1.75329,2024,12,3,19
4622,896,1.666738,2024,12,3,21
4623,1066,1.7486934,2024,12,3,22
4624,228,1.9735305,2024,12,3,23
4625,700,1.6813787,2024,12,3,24
4626,1035,1.8864073,2024,12,3,25
4627,933,1.7893033,2024,12,3,26
4628,1191,1.980692,2024,12,3,27
4629,764,1.7646379,2024,12,3,28
4630,1568,1.6898154,2024,12,3,29
4631,156,0.9395044,2024,12,3,2A
4632,232,1.2524901,2024,12,3,2B
4633,1305,1.7080928,2024,12,3,30
4634,2427,1.6665969,2024,12,3,31
4635,314,1.6299072,2024,12,3,32
4636,3286,1.9618145,2024,12,3,33
4637,1866,1.5328616,2024,12,3,34
4638,2090,1.8841865,2024,12,3,35
4639,382,1.7619195,2024,12,3,36
4640,1327,2.1530813,2024,12,3,37
4641,2237,1.7322554,2024,12,3,38
4642,478,1.8498094,2024,12,3,39
4643,882,2.0586938,2024,12,3,40
4644,634,1.927327,2024,12,3,41
4645,1189,1.5400736,2024,12,3,42
4646,367,1.6085133,2024,12,3,43
4647,2485,1.6868546,2024,12,3,44
4648,1455,2.1177097,2024,12,3,45
4649,313,1.7822571,2024,12,3,46
4650,566,1.7036596,2024,12,3,47
4651,148,1.9345647,2024,12,3,48
4652,1637,1.9766927,2024,12,3,49
4653,847,1.70486,2024,12,3,50
4654,1029,1.824122,2024,12,3,51
4655,279,1.6424808,2024,12,3,52
4656,665,2.1772084,2024,12,3,53
4657,1252,1.7082868,2024,12,3,54
4658,335,1.8534399,2024,12,3,55
4659,1425,1.8360965,2024,12,3,56
4660,1434,1.3647771,2024,12,3,57
4661,363,1.7943737,2024,12,3,58
4662,5524,2.1108873,2024,12,3,59
4663,1532,1.8441723,2024,12,3,60
4664,601,2.1764007,2024,12,3,61
4665,3363,2.3031344,2024,12,3,62
4666,1010,1.5202029,2024,12,3,63
4667,1055,1.5082784,2024,12,3,64
4668,373,1.6115583,2024,12,3,65
4669,948,1.9230613,2024,12,3,66
4670,1800,1.5557974,2024,12,3,67
4671,1394,1.815577,2024,12,3,68
4672,3080,1.614271,2024,12,3,69
4673,435,1.8596101,2024,12,3,70
4674,790,1.4386236,2024,12,3,71
4675,1401,2.474701,2024,12,3,72
4676,729,1.6371427,2024,12,3,73
4677,1249,1.470133,2024,12,3,74
4678,5877,2.7804258,2024,12,3,75
4679,2531,2.0084034,2024,12,3,76
4680,2441,1.6806676,2024,12,3,77
4681,2087,1.4189769,2024,12,3,78
4682,740,1.9711519,2024,12,3,79
4683,1401,2.4772784,2024,12,3,80
4684,692,1.7467337,2024,12,3,81
4685,425,1.6042337,2024,12,3,82
4686,1824,1.6456688,2024,12,3,83
4687,865,1.5210075,2024,12,3,84
4688,1165,1.6493403,2024,12,3,85
4689,858,1.9558319,2024,12,3,86
4690,613,1.6459115,2024,12,3,87
4691,670,1.8678561,2024,12,3,88
4692,670,2.0066128,2024,12,3,89
4693,300,2.1416028,2024,12,3,90
4694,2061,1.5560048,2024,12,3,91
4695,2258,1.3706155,2024,12,3,92
4696,3201,1.9034028,2024,12,3,93
4697,2227,1.568828,2024,12,3,94
4698,1932,1.5202483,2024,12,3,95
4699,41,0.1327247,2016,13,1,10
4700,42,0.1141227,2016,13,1,11
4701,7,0.0251169,2016,13,1,12
4702,772,0.3822318,2016,13,1,13
4703,35,0.0504556,2016,13,1,14
4704,2,0.0137015,2016,13,1,15
4705,17,0.0481194,2016,13,1,16
4706,47,0.0731869,2016,13,1,17
4707,28,0.0911725,2016,13,1,18
4708,9,0.0372617,2016,13,1,19
4709,25,0.0468856,2016,13,1,21
4710,18,0.0300524,2016,13,1,22
4711,3,0.0251042,2016,13,1,23
4712,14,0.0337521,2016,13,1,24
4713,82,0.152261,2016,13,1,25
4714,52,0.102361,2016,13,1,26
4715,34,0.0564011,2016,13,1,27
4716,18,0.0414814,2016,13,1,28
4717,66,0.0726673,2016,13,1,29
4718,24,0.1555381,2016,13,1,2A
4719,16,0.0908306,2016,13,1,2B
4720,76,0.102425,2016,13,1,30
4721,175,0.1298043,2016,13,1,31
4722,5,0.0262241,2016,13,1,32
4723,170,0.1085098,2016,13,1,33
4724,194,0.1713053,2016,13,1,34
4725,61,0.057997,2016,13,1,35
4726,2,0.0089483,2016,13,1,36
4727,42,0.0692814,2016,13,1,37
4728,218,0.1739947,2016,13,1,38
4729,7,0.0268696,2016,13,1,39
4730,7,0.0172835,2016,13,1,40
4731,25,0.0751272,2016,13,1,41
4732,63,0.0826775,2016,13,1,42
4733,5,0.0219936,2016,13,1,43
4734,216,0.1564252,2016,13,1,44
4735,66,0.0978749,2016,13,1,45
4736,2,0.0115376,2016,13,1,46
4737,16,0.0480722,2016,13,1,47
4738,1,0.0130852,2016,13,1,48
4739,49,0.0604242,2016,13,1,49
4740,15,0.0300986,2016,13,1,50
4741,63,0.1103554,2016,13,1,51
4742,6,0.033692,2016,13,1,52
4743,8,0.0260004,2016,13,1,53
4744,44,0.0599601,2016,13,1,54
4745,7,0.0370263,2016,13,1,55
4746,23,0.0307673,2016,13,1,56
4747,87,0.083232,2016,13,1,57
4748,8,0.038248,2016,13,1,58
4749,438,0.1682207,2016,13,1,59
4750,108,0.1311409,2016,13,1,60
4751,13,0.0455648,2016,13,1,61
4752,190,0.129188,2016,13,1,62
4753,43,0.0660827,2016,13,1,63
4754,26,0.0385765,2016,13,1,64
4755,9,0.0395033,2016,13,1,65
4756,54,0.1138354,2016,13,1,66
4757,86,0.0766894,2016,13,1,67
4758,38,0.0498202,2016,13,1,68
4759,382,0.208072,2016,13,1,69
4760,13,0.0547964,2016,13,1,70
4761,27,0.0486466,2016,13,1,71
4762,42,0.0740009,2016,13,1,72
4763,37,0.0861104,2016,13,1,73
4764,54,0.0673807,2016,13,1,74
4765,834,0.3807651,2016,13,1,75
4766,103,0.0820224,2016,13,1,76
4767,276,0.1974722,2016,13,1,77
4768,137,0.0956832,2016,13,1,78
4769,18,0.0480329,2016,13,1,79
4770,49,0.0855531,2016,13,1,80
4771,23,0.0595164,2016,13,1,81
4772,7,0.0272483,2016,13,1,82
4773,118,0.1117614,2016,13,1,83
4774,60,0.1073318,2016,13,1,84
4775,16,0.0238593,2016,13,1,85
4776,15,0.0343982,2016,13,1,86
4777,26,0.0693374,2016,13,1,87
4778,13,0.0351693,2016,13,1,88
4779,28,0.0822214,2016,13,1,89
4780,11,0.0763417,2016,13,1,90
4781,245,0.1903164,2016,13,1,91
4782,287,0.1790094,2016,13,1,92
4783,724,0.4506243,2016,13,1,93
4784,332,0.2409025,2016,13,1,94
4785,328,0.2684294,2016,13,1,95
4786,18,0.0580608,2017,13,1,10
4787,32,0.0864258,2017,13,1,11
4788,8,0.0286527,2017,13,1,12
4789,765,0.3779342,2017,13,1,13
4790,37,0.053314,2017,13,1,14
4791,4,0.027559,2017,13,1,15
4792,11,0.0312203,2017,13,1,16
4793,33,0.0512181,2017,13,1,17
4794,15,0.0493006,2017,13,1,18
4795,3,0.0124242,2017,13,1,19
4796,39,0.0730585,2017,13,1,21
4797,23,0.0384093,2017,13,1,22
4798,3,0.025287,2017,13,1,23
4799,14,0.0338486,2017,13,1,24
4800,57,0.1057382,2017,13,1,25
4801,54,0.1055609,2017,13,1,26
4802,40,0.0664625,2017,13,1,27
4803,28,0.0646303,2017,13,1,28
4804,54,0.0594041,2017,13,1,29
4805,13,0.0826714,2017,13,1,2A
4806,21,0.118184,2017,13,1,2B
4807,87,0.1169075,2017,13,1,30
4808,185,0.1357627,2017,13,1,31
4809,7,0.0366318,2017,13,1,32
4810,183,0.1155752,2017,13,1,33
4811,234,0.2043861,2017,13,1,34
4812,65,0.0613092,2017,13,1,35
4813,4,0.0179992,2017,13,1,36
4814,51,0.0840875,2017,13,1,37
4815,249,0.1978197,2017,13,1,38
4816,12,0.0461205,2017,13,1,39
4817,15,0.0368149,2017,13,1,40
4818,19,0.0572436,2017,13,1,41
4819,65,0.0851966,2017,13,1,42
4820,5,0.021999,2017,13,1,43
4821,199,0.1426616,2017,13,1,44
4822,45,0.0663614,2017,13,1,45
4823,4,0.0230113,2017,13,1,46
4824,21,0.063093,2017,13,1,47
4825,2,0.0261093,2017,13,1,48
4826,44,0.0540877,2017,13,1,49
4827,12,0.0241506,2017,13,1,50
4828,48,0.0843741,2017,13,1,51
4829,9,0.0512412,2017,13,1,52
4830,8,0.0260209,2017,13,1,53
4831,50,0.0681681,2017,13,1,54
4832,6,0.0320535,2017,13,1,55
4833,22,0.0292996,2017,13,1,56
4834,67,0.0642056,2017,13,1,57
4835,17,0.0820535,2017,13,1,58
4836,393,0.1509007,2017,13,1,59
4837,84,0.1018796,2017,13,1,60
4838,9,0.0317604,2017,13,1,61
4839,109,0.0742498,2017,13,1,62
4840,63,0.0963683,2017,13,1,63
4841,24,0.0354343,2017,13,1,64
4842,13,0.0568853,2017,13,1,65
4843,60,0.1264617,2017,13,1,66
4844,77,0.0684105,2017,13,1,67
4845,49,0.0641336,2017,13,1,68
4846,338,0.1833649,2017,13,1,69
4847,6,0.0253529,2017,13,1,70
4848,24,0.043353,2017,13,1,71
4849,46,0.0811995,2017,13,1,72
4850,44,0.102047,2017,13,1,73
4851,41,0.0507828,2017,13,1,74
4852,800,0.3657099,2017,13,1,75
4853,115,0.0916789,2017,13,1,76
4854,235,0.1673793,2017,13,1,77
4855,144,0.1001206,2017,13,1,78
4856,15,0.0400693,2017,13,1,79
4857,43,0.0751166,2017,13,1,80
4858,25,0.0644513,2017,13,1,81
4859,20,0.0774147,2017,13,1,82
4860,124,0.1171204,2017,13,1,83
4861,67,0.1197543,2017,13,1,84
4862,24,0.0355425,2017,13,1,85
4863,27,0.0618024,2017,13,1,86
4864,17,0.0454028,2017,13,1,87
4865,26,0.070715,2017,13,1,88
4866,27,0.0798129,2017,13,1,89
4867,14,0.0981616,2017,13,1,90
4868,210,0.1620208,2017,13,1,91
4869,246,0.1528609,2017,13,1,92
4870,658,0.4053943,2017,13,1,93
4871,320,0.2305598,2017,13,1,94
4872,381,0.3101045,2017,13,1,95
4873,22,0.0709632,2018,13,1,10
4874,27,0.0724237,2018,13,1,11
4875,8,0.0286457,2018,13,1,12
4876,784,0.3853798,2018,13,1,13
4877,36,0.051869,2018,13,1,14
4878,2,0.0138155,2018,13,1,15
4879,18,0.0511686,2018,13,1,16
4880,35,0.0541015,2018,13,1,17
4881,14,0.0461425,2018,13,1,18
4882,8,0.0332526,2018,13,1,19
4883,37,0.0693897,2018,13,1,21
4884,20,0.0333565,2018,13,1,22
4885,2,0.0170208,2018,13,1,23
4886,10,0.0241886,2018,13,1,24
4887,66,0.121894,2018,13,1,25
4888,44,0.0854814,2018,13,1,26
4889,32,0.0533367,2018,13,1,27
4890,22,0.0509263,2018,13,1,28
4891,34,0.0372915,2018,13,1,29
4892,14,0.0886901,2018,13,1,2A
4893,4,0.022136,2018,13,1,2B
4894,56,0.0751216,2018,13,1,30
4895,159,0.1151613,2018,13,1,31
4896,5,0.0261393,2018,13,1,32
4897,161,0.1005091,2018,13,1,33
4898,216,0.1863322,2018,13,1,34
4899,74,0.0692088,2018,13,1,35
4900,4,0.0181328,2018,13,1,36
4901,50,0.0822693,2018,13,1,37
4902,183,0.1448286,2018,13,1,38
4903,2,0.0076998,2018,13,1,39
4904,7,0.0170584,2018,13,1,40
4905,16,0.0484484,2018,13,1,41
4906,58,0.0759718,2018,13,1,42
4907,5,0.021973,2018,13,1,43
4908,190,0.1345131,2018,13,1,44
4909,47,0.0692352,2018,13,1,45
4910,7,0.0402463,2018,13,1,46
4911,22,0.066271,2018,13,1,47
4912,1,0.0130685,2018,13,1,48
4913,27,0.033093,2018,13,1,49
4914,11,0.0221782,2018,13,1,50
4915,42,0.0740138,2018,13,1,51
4916,11,0.0631933,2018,13,1,52
4917,10,0.0325644,2018,13,1,53
4918,36,0.0490818,2018,13,1,54
4919,10,0.0539505,2018,13,1,55
4920,28,0.0370926,2018,13,1,56
4921,62,0.0594141,2018,13,1,57
4922,7,0.034009,2018,13,1,58
4923,378,0.1450369,2018,13,1,59
4924,108,0.1305683,2018,13,1,60
4925,10,0.0355122,2018,13,1,61
4926,116,0.0790868,2018,13,1,62
4927,40,0.0606936,2018,13,1,63
4928,40,0.05884,2018,13,1,64
4929,13,0.0567212,2018,13,1,65
4930,60,0.125956,2018,13,1,66
4931,77,0.0679281,2018,13,1,67
4932,35,0.0457528,2018,13,1,68
4933,366,0.1968246,2018,13,1,69
4934,11,0.0466066,2018,13,1,70
4935,30,0.0543296,2018,13,1,71
4936,68,0.1201492,2018,13,1,72
4937,24,0.0553347,2018,13,1,73
4938,64,0.0783642,2018,13,1,74
4939,759,0.3488691,2018,13,1,75
4940,121,0.0963466,2018,13,1,76
4941,199,0.1408834,2018,13,1,77
4942,94,0.0652145,2018,13,1,78
4943,11,0.0293491,2018,13,1,79
4944,37,0.064837,2018,13,1,80
4945,15,0.0386005,2018,13,1,81
4946,12,0.0463099,2018,13,1,82
4947,110,0.1030255,2018,13,1,83
4948,37,0.0660959,2018,13,1,84
4949,22,0.0323534,2018,13,1,85
4950,27,0.0617022,2018,13,1,86
4951,24,0.0643089,2018,13,1,87
4952,17,0.0464339,2018,13,1,88
4953,24,0.0711103,2018,13,1,89
4954,8,0.0563968,2018,13,1,90
4955,157,0.1210821,2018,13,1,91
4956,185,0.1142596,2018,13,1,92
4957,636,0.3895443,2018,13,1,93
4958,258,0.184693,2018,13,1,94
4959,230,0.1856964,2018,13,1,95
4960,22,0.0709124,2019,13,1,10
4961,20,0.0534659,2019,13,1,11
4962,3,0.0107298,2019,13,1,12
4963,724,0.3543617,2019,13,1,13
4964,38,0.0546837,2019,13,1,14
4965,9,0.0622011,2019,13,1,15
4966,12,0.0340895,2019,13,1,16
4967,39,0.0598749,2019,13,1,17
4968,15,0.0496186,2019,13,1,18
4969,4,0.0166616,2019,13,1,19
4970,49,0.091739,2019,13,1,21
4971,20,0.033301,2019,13,1,22
4972,3,0.0257252,2019,13,1,23
4973,18,0.04356,2019,13,1,24
4974,78,0.1433892,2019,13,1,25
4975,48,0.0928861,2019,13,1,26
4976,47,0.0783978,2019,13,1,27
4977,30,0.0695128,2019,13,1,28
4978,44,0.0480827,2019,13,1,29
4979,13,0.0820153,2019,13,1,2A
4980,11,0.0604618,2019,13,1,2B
4981,70,0.0935282,2019,13,1,30
4982,164,0.1171396,2019,13,1,31
4983,4,0.0209012,2019,13,1,32
4984,151,0.0929947,2019,13,1,33
4985,186,0.158214,2019,13,1,34
4986,72,0.0666977,2019,13,1,35
4987,6,0.0273578,2019,13,1,36
4988,51,0.0835957,2019,13,1,37
4989,187,0.147109,2019,13,1,38
4990,8,0.0308643,2019,13,1,39
4991,10,0.0241727,2019,13,1,40
4992,16,0.0485628,2019,13,1,41
4993,45,0.0587748,2019,13,1,42
4994,6,0.0263655,2019,13,1,43
4995,218,0.1525252,2019,13,1,44
4996,49,0.0720129,2019,13,1,45
4997,6,0.0344641,2019,13,1,46
4998,14,0.0422615,2019,13,1,47
4999,4,0.0522166,2019,13,1,48
5000,46,0.056216,2019,13,1,49
5001,12,0.0242402,2019,13,1,50
5002,58,0.1023189,2019,13,1,51
5003,5,0.0289835,2019,13,1,52
5004,5,0.0162834,2019,13,1,53
5005,36,0.0490624,2019,13,1,54
5006,11,0.0597557,2019,13,1,55
5007,29,0.0381738,2019,13,1,56
5008,55,0.052554,2019,13,1,57
5009,15,0.0733669,2019,13,1,58
5010,392,0.1502868,2019,13,1,59
5011,119,0.1434739,2019,13,1,60
5012,11,0.0392939,2019,13,1,61
5013,100,0.0682464,2019,13,1,62
5014,48,0.0724909,2019,13,1,63
5015,24,0.0351586,2019,13,1,64
5016,14,0.0609844,2019,13,1,65
5017,46,0.0958375,2019,13,1,66
5018,68,0.0596461,2019,13,1,67
5019,47,0.0612708,2019,13,1,68
5020,353,0.1881917,2019,13,1,69
5021,8,0.0339973,2019,13,1,70
5022,22,0.0398917,2019,13,1,71
5023,66,0.116523,2019,13,1,72
5024,19,0.0435346,2019,13,1,73
5025,39,0.0472101,2019,13,1,74
5026,804,0.37129,2019,13,1,75
5027,106,0.0844196,2019,13,1,76
5028,170,0.1196175,2019,13,1,77
5029,120,0.0828611,2019,13,1,78
5030,11,0.0293429,2019,13,1,79
5031,45,0.07887,2019,13,1,80
5032,18,0.0461723,2019,13,1,81
5033,12,0.0460354,2019,13,1,82
5034,105,0.0975192,2019,13,1,83
5035,52,0.0926142,2019,13,1,84
5036,16,0.0233426,2019,13,1,85
5037,23,0.0524593,2019,13,1,86
5038,17,0.0456549,2019,13,1,87
5039,17,0.0466394,2019,13,1,88
5040,25,0.0744697,2019,13,1,89
5041,14,0.0990674,2019,13,1,90
5042,132,0.101409,2019,13,1,91
5043,193,0.1188162,2019,13,1,92
5044,514,0.3124804,2019,13,1,93
5045,268,0.1904594,2019,13,1,94
5046,260,0.2080543,2019,13,1,95
5047,22,0.0706407,2020,13,1,10
5048,30,0.0799537,2020,13,1,11
5049,4,0.0143085,2020,13,1,12
5050,657,0.3207898,2020,13,1,13
