id,departement_code,sexe_id,tranche_age_id,annee,population
12342,86,2,2,2019,50886
12343,86,2,3,2019,53585
12344,86,2,4,2019,37386
12345,86,2,5,2019,18519
12346,87,2,1,2019,40252
12347,87,2,2,2019,38986
12348,87,2,3,2019,46792
12349,87,2,4,2019,34282
12350,87,2,5,2019,17100
12351,88,2,1,2019,41391
12352,88,2,2,2019,37109
12353,88,2,3,2019,48286
12354,88,2,4,2019,35613
12355,88,2,5,2019,15165
12356,89,2,1,2019,39794
12357,89,2,2,2019,32870
12358,89,2,3,2019,43296
12359,89,2,4,2019,32623
12360,89,2,5,2019,14896
12361,90,2,1,2019,18129
12362,90,2,2,2019,17417
12363,90,2,3,2019,18351
12364,90,2,4,2019,11376
12365,90,2,5,2019,5001
12366,91,2,1,2019,182490
12367,91,2,2,2019,163751
12368,91,2,3,2019,171946
12369,91,2,4,2019,82992
12370,91,2,5,2019,36270
12371,92,2,1,2019,208012
12372,92,2,2,2019,220314
12373,92,2,3,2019,206599
12374,92,2,4,2019,94596
12375,92,2,5,2019,43687
12376,93,2,1,2019,245613
12377,93,2,2,2019,226378
12378,93,2,3,2019,210488
12379,93,2,4,2019,92918
12380,93,2,5,2019,33597
12381,94,2,1,2019,185295
12382,94,2,2,2019,189404
12383,94,2,3,2019,179624
12384,94,2,4,2019,85807
12385,94,2,5,2019,36830
12386,95,2,1,2019,184112
12387,95,2,2,2019,158149
12388,95,2,3,2019,158672
12389,95,2,4,2019,78056
12390,95,2,5,2019,28327
12391,01,3,1,2019,82028
12392,01,3,2,2019,74399
12393,01,3,3,2019,89607
12394,01,3,4,2019,52993
12395,01,3,5,2019,31548
12396,02,3,1,2019,64855
12397,02,3,2,2019,57517
12398,02,3,3,2019,69523
12399,02,3,4,2019,49961
12400,02,3,5,2019,30360
12401,03,3,1,2019,33706
12402,03,3,2,2019,30909
12403,03,3,3,2019,44293
12404,03,3,4,2019,37833
12405,03,3,5,2019,28041
12406,04,3,1,2019,16635
12407,04,3,2,2019,15165
12408,04,3,3,2019,22515
12409,04,3,4,2019,17886
12410,04,3,5,2019,12264
12411,05,3,1,2019,14731
12412,05,3,2,2019,13642
12413,05,3,3,2019,19380
12414,05,3,4,2019,14950
12415,05,3,5,2019,9559
12416,06,3,1,2019,113852
12417,06,3,2,2019,122510
12418,06,3,3,2019,149434
12419,06,3,4,2019,107295
12420,06,3,5,2019,83592
12421,07,3,1,2019,35682
12422,07,3,2,2019,30626
12423,07,3,3,2019,44354
12424,07,3,4,2019,34463
12425,07,3,5,2019,22904
12426,08,3,1,2019,30930
12427,08,3,2,2019,28296
12428,08,3,3,2019,36413
12429,08,3,4,2019,26394
12430,08,3,5,2019,16394
12431,09,3,1,2019,15269
12432,09,3,2,2019,14110
12433,09,3,3,2019,20870
12434,09,3,4,2019,16336
12435,09,3,5,2019,11653
12436,10,3,1,2019,36686
12437,10,3,2,2019,34486
12438,10,3,3,2019,39774
12439,10,3,4,2019,29167
12440,10,3,5,2019,19232
12441,11,3,1,2019,39453
12442,11,3,2,2019,35981
12443,11,3,3,2019,50357
12444,11,3,4,2019,41198
12445,11,3,5,2019,27216
12446,12,3,1,2019,27441
12447,12,3,2,2019,24971
12448,12,3,3,2019,36322
12449,12,3,4,2019,29718
12450,12,3,5,2019,23112
12451,13,3,1,2019,237380
12452,13,3,2,2019,252136
12453,13,3,3,2019,273748
12454,13,3,4,2019,181769
12455,13,3,5,2019,121898
12456,14,3,1,2019,78869
12457,14,3,2,2019,81153
12458,14,3,3,2019,89148
12459,14,3,4,2019,68225
12460,14,3,5,2019,43457
12461,15,3,1,2019,13630
12462,15,3,2,2019,12657
12463,15,3,3,2019,19244
12464,15,3,4,2019,16207
12465,15,3,5,2019,12211
12466,16,3,1,2019,35768
12467,16,3,2,2019,34693
12468,16,3,3,2019,47629
12469,16,3,4,2019,37613
12470,16,3,5,2019,25911
12471,17,3,1,2019,64745
12472,17,3,2,2019,61364
12473,17,3,3,2019,85816
12474,17,3,4,2019,77279
12475,17,3,5,2019,50601
12476,18,3,1,2019,31299
12477,18,3,2,2019,29141
12478,18,3,3,2019,40112
12479,18,3,4,2019,32871
12480,18,3,5,2019,22396
12481,19,3,1,2019,23320
12482,19,3,2,2019,21626
12483,19,3,3,2019,31658
12484,19,3,4,2019,26892
12485,19,3,5,2019,20035
12486,21,3,1,2019,59596
12487,21,3,2,2019,66067
12488,21,3,3,2019,69486
12489,21,3,4,2019,49189
12490,21,3,5,2019,32114
12491,22,3,1,2019,65993
12492,22,3,2,2019,54680
12493,22,3,3,2019,77962
12494,22,3,4,2019,65862
12495,22,3,5,2019,45875
12496,23,3,1,2019,10410
12497,23,3,2,2019,9385
12498,23,3,3,2019,15444
12499,23,3,4,2019,13985
12500,23,3,5,2019,10722
12501,24,3,1,2019,38885
12502,24,3,2,2019,35526
12503,24,3,3,2019,56009
12504,24,3,4,2019,49388
12505,24,3,5,2019,34464
12506,25,3,1,2019,65541
12507,25,3,2,2019,66471
12508,25,3,3,2019,68879
12509,25,3,4,2019,46905
12510,25,3,5,2019,30031
12511,26,3,1,2019,61368
12512,26,3,2,2019,55116
12513,26,3,3,2019,68849
12514,26,3,4,2019,49137
12515,26,3,5,2019,31966
12516,27,3,1,2019,75315
12517,27,3,2,2019,65265
12518,27,3,3,2019,81148
12519,27,3,4,2019,54554
12520,27,3,5,2019,30938
12521,28,3,1,2019,53440
12522,28,3,2,2019,45848
12523,28,3,3,2019,57728
12524,28,3,4,2019,38965
12525,28,3,5,2019,24538
12526,29,3,1,2019,99705
12527,29,3,2,2019,94188
12528,29,3,3,2019,120130
12529,29,3,4,2019,93000
12530,29,3,5,2019,63357
12531,30,3,1,2019,84012
12532,30,3,2,2019,78466
12533,30,3,3,2019,101904
12534,30,3,4,2019,76012
12535,30,3,5,2019,47358
12536,31,3,1,2019,163483
12537,31,3,2,2019,200753
12538,31,3,3,2019,181717
12539,31,3,4,2019,105386
12540,31,3,5,2019,66508
12541,32,3,1,2019,18720
12542,32,3,2,2019,16459
12543,32,3,3,2019,26403
12544,32,3,4,2019,21098
12545,32,3,5,2019,15386
12546,33,3,1,2019,184542
12547,33,3,2,2019,211786
12548,33,3,3,2019,218427
12549,33,3,4,2019,141671
12550,33,3,5,2019,88566
12551,34,3,1,2019,131430
12552,34,3,2,2019,148236
12553,34,3,3,2019,152288
12554,34,3,4,2019,111804
12555,34,3,5,2019,70174
12556,35,3,1,2019,133924
12557,35,3,2,2019,137109
12558,35,3,3,2019,139369
12559,35,3,4,2019,85290
12560,35,3,5,2019,56709
12561,36,3,1,2019,21748
12562,36,3,2,2019,19431
12563,36,3,3,2019,29149
12564,36,3,4,2019,24533
12565,36,3,5,2019,18512
12566,37,3,1,2019,70308
12567,37,3,2,2019,72011
12568,37,3,3,2019,79271
12569,37,3,4,2019,56957
12570,37,3,5,2019,38268
12571,38,3,1,2019,157995
12572,38,3,2,2019,151833
12573,38,3,3,2019,168456
12574,38,3,4,2019,104436
12575,38,3,5,2019,65714
12576,39,3,1,2019,28989
12577,39,3,2,2019,25488
12578,39,3,3,2019,34938
12579,39,3,4,2019,25586
12580,39,3,5,2019,17712
12581,40,3,1,2019,42613
12582,40,3,2,2019,39224
12583,40,3,3,2019,57454
12584,40,3,4,2019,44985
12585,40,3,5,2019,28898
12586,41,3,1,2019,36362
12587,41,3,2,2019,31635
12588,41,3,3,2019,43649
12589,41,3,4,2019,33948
12590,41,3,5,2019,23908
12591,42,3,1,2019,90268
12592,42,3,2,2019,85092
12593,42,3,3,2019,96915
12594,42,3,4,2019,71480
12595,42,3,5,2019,51388
12596,43,3,1,2019,25052
12597,43,3,2,2019,21112
12598,43,3,3,2019,30593
12599,43,3,4,2019,22993
12600,43,3,5,2019,15964
12601,44,3,1,2019,176894
12602,44,3,2,2019,176827
12603,44,3,3,2019,186616
12604,44,3,4,2019,119491
12605,44,3,5,2019,74755
12606,45,3,1,2019,84013
12607,45,3,2,2019,78640
12608,45,3,3,2019,87935
12609,45,3,4,2019,60121
12610,45,3,5,2019,38309
12611,46,3,1,2019,15809
12612,46,3,2,2019,14678
12613,46,3,3,2019,23113
12614,46,3,4,2019,21052
12615,46,3,5,2019,14959
12616,47,3,1,2019,34655
12617,47,3,2,2019,32470
12618,47,3,3,2019,43797
12619,47,3,4,2019,35665
12620,47,3,5,2019,25506
12621,48,3,1,2019,7584
12622,48,3,2,2019,7355
12623,48,3,3,2019,10031
12624,48,3,4,2019,7770
12625,48,3,5,2019,5571
12626,49,3,1,2019,100993
12627,49,3,2,2019,95942
12628,49,3,3,2019,103698
12629,49,3,4,2019,70833
12630,49,3,5,2019,48864
12631,50,3,1,2019,53180
12632,50,3,2,2019,47772
12633,50,3,3,2019,64628
12634,50,3,4,2019,51118
12635,50,3,5,2019,36872
12636,51,3,1,2019,66874
12637,51,3,2,2019,69969
12638,51,3,3,2019,73248
12639,51,3,4,2019,51452
12640,51,3,5,2019,30985
12641,52,3,1,2019,17864
12642,52,3,2,2019,16590
12643,52,3,3,2019,22795
12644,52,3,4,2019,18255
12645,52,3,5,2019,12508
12646,53,3,1,2019,37417
12647,53,3,2,2019,30884
12648,53,3,3,2019,39488
12649,53,3,4,2019,27676
12650,53,3,5,2019,20229
12651,54,3,1,2019,83274
12652,54,3,2,2019,93748
12653,54,3,3,2019,93823
12654,54,3,4,2019,64891
12655,54,3,5,2019,41408
12656,55,3,1,2019,20325
12657,55,3,2,2019,18281
12658,55,3,3,2019,24016
12659,55,3,4,2019,18410
12660,55,3,5,2019,11943
12661,56,3,1,2019,82718
12662,56,3,2,2019,72385
12663,56,3,3,2019,101453
12664,56,3,4,2019,81630
12665,56,3,5,2019,53077
12666,57,3,1,2019,114039
12667,57,3,2,2019,122526
12668,57,3,3,2019,143234
12669,57,3,4,2019,95316
12670,57,3,5,2019,59531
12671,58,3,1,2019,19506
12672,58,3,2,2019,17671
12673,58,3,3,2019,26192
12674,58,3,4,2019,24565
12675,58,3,5,2019,18143
12676,59,3,1,2019,334087
12677,59,3,2,2019,341351
12678,59,3,3,2019,331377
12679,59,3,4,2019,216997
12680,59,3,5,2019,126051
12681,60,3,1,2019,107642
12682,60,3,2,2019,98278
12683,60,3,3,2019,112391
12684,60,3,4,2019,68781
12685,60,3,5,2019,36933
12686,61,3,1,2019,29975
12687,61,3,2,2019,26285
12688,61,3,3,2019,36065
12689,61,3,4,2019,29763
12690,61,3,5,2019,21521
12691,62,3,1,2019,183203
12692,62,3,2,2019,167787
12693,62,3,3,2019,190762
12694,62,3,4,2019,134006
12695,62,3,5,2019,78530
12696,63,3,1,2019,72700
12697,63,3,2,2019,78283
12698,63,3,3,2019,85969
12699,63,3,4,2019,63355
12700,63,3,5,2019,41212
12701,64,3,1,2019,70685
12702,64,3,2,2019,71978
12703,64,3,3,2019,94017
12704,64,3,4,2019,68440
12705,64,3,5,2019,50363
12706,65,3,1,2019,22414
12707,65,3,2,2019,21256
12708,65,3,3,2019,31134
12709,65,3,4,2019,25350
12710,65,3,5,2019,18877
12711,66,3,1,2019,51263
12712,66,3,2,2019,48452
12713,66,3,3,2019,63945
12714,66,3,4,2019,51704
12715,66,3,5,2019,36481
12716,67,3,1,2019,128091
12717,67,3,2,2019,147386
12718,67,3,3,2019,154140
12719,67,3,4,2019,95660
12720,67,3,5,2019,60161
12721,68,3,1,2019,86990
12722,68,3,2,2019,87333
12723,68,3,3,2019,106064
12724,68,3,4,2019,67893
12725,68,3,5,2019,42878
12726,69,3,1,2019,234405
12727,69,3,2,2019,272357
12728,69,3,3,2019,232314
12729,69,3,4,2019,139253
12730,69,3,5,2019,95113
12731,70,3,1,2019,26275
12732,70,3,2,2019,22965
12733,70,3,3,2019,31780
12734,70,3,4,2019,23845
12735,70,3,5,2019,14618
12736,71,3,1,2019,58600
12737,71,3,2,2019,51959
12738,71,3,3,2019,72544
12739,71,3,4,2019,58792
12740,71,3,5,2019,41922
12741,72,3,1,2019,67531
12742,72,3,2,2019,60103
12743,72,3,3,2019,73422
12744,72,3,4,2019,52999
12745,72,3,5,2019,36741
12746,73,3,1,2019,49144
12747,73,3,2,2019,48691
12748,73,3,3,2019,59559
12749,73,3,4,2019,39339
12750,73,3,5,2019,25978
12751,74,3,1,2019,99534
12752,74,3,2,2019,102366
12753,74,3,3,2019,114928
12754,74,3,4,2019,64354
12755,74,3,5,2019,38384
12756,75,3,1,2019,203830
12757,75,3,2,2019,383095
12758,75,3,3,2019,280780
12759,75,3,4,2019,172088
12760,75,3,5,2019,106037
12761,76,3,1,2019,149578
12762,76,3,2,2019,152069
12763,76,3,3,2019,162064
12764,76,3,4,2019,115347
12765,76,3,5,2019,72389
12766,77,3,1,2019,192107
12767,77,3,2,2019,183713
12768,77,3,3,2019,195305
12769,77,3,4,2019,103217
12770,77,3,5,2019,54828
12771,78,3,1,2019,189702
12772,78,3,2,2019,174747
12773,78,3,3,2019,201252
12774,78,3,4,2019,110013
12775,78,3,5,2019,67173
12776,79,3,1,2019,42178
12777,79,3,2,2019,36676
12778,79,3,3,2019,50566
12779,79,3,4,2019,36259
12780,79,3,5,2019,25720
12781,80,3,1,2019,66891
12782,80,3,2,2019,68594
12783,80,3,3,2019,73827
12784,80,3,4,2019,52336
12785,80,3,5,2019,32032
12786,81,3,1,2019,41960
12787,81,3,2,2019,37990
12788,81,3,3,2019,52696
12789,81,3,4,2019,39811
12790,81,3,5,2019,29385
12791,82,3,1,2019,30611
12792,82,3,2,2019,26211
12793,82,3,3,2019,35436
12794,82,3,4,2019,24375
12795,82,3,5,2019,16359
12796,83,3,1,2019,109665
12797,83,3,2,2019,108098
12798,83,3,3,2019,144080
12799,83,3,4,2019,115886
12800,83,3,5,2019,81847
12801,84,3,1,2019,65076
12802,84,3,2,2019,61014
12803,84,3,3,2019,76111
12804,84,3,4,2019,54535
12805,84,3,5,2019,35427
12806,85,3,1,2019,77559
12807,85,3,2,2019,66374
12808,85,3,3,2019,88884
12809,85,3,4,2019,72219
12810,85,3,5,2019,45755
12811,86,3,1,2019,49742
12812,86,3,2,2019,52110
12813,86,3,3,2019,55550
12814,86,3,4,2019,40741
12815,86,3,5,2019,28499
12816,87,3,1,2019,38992
12817,87,3,2,2019,41255
12818,87,3,3,2019,48569
12819,87,3,4,2019,38728
12820,87,3,5,2019,27403
12821,88,3,1,2019,38956
12822,88,3,2,2019,35618
12823,88,3,3,2019,48829
12824,88,3,4,2019,38181
12825,88,3,5,2019,25351
12826,89,3,1,2019,36988
12827,89,3,2,2019,32824
12828,89,3,3,2019,44308
12829,89,3,4,2019,34763
12830,89,3,5,2019,23345
12831,90,3,1,2019,16238
12832,90,3,2,2019,15725
12833,90,3,3,2019,18575
12834,90,3,4,2019,12504
12835,90,3,5,2019,8002
12836,91,3,1,2019,173836
12837,91,3,2,2019,168391
12838,91,3,3,2019,174640
12839,91,3,4,2019,92456
12840,91,3,5,2019,54887
12841,92,3,1,2019,199733
12842,92,3,2,2019,236117
12843,92,3,3,2019,226878
12844,92,3,4,2019,114758
12845,92,3,5,2019,73663
12846,93,3,1,2019,236643
12847,93,3,2,2019,240036
12848,93,3,3,2019,207907
12849,93,3,4,2019,100410
12850,93,3,5,2019,50913
12851,94,3,1,2019,178379
12852,94,3,2,2019,201833
12853,94,3,3,2019,189210
12854,94,3,4,2019,99380
12855,94,3,5,2019,61362
12856,95,3,1,2019,175925
12857,95,3,2,2019,169273
12858,95,3,3,2019,165998
12859,95,3,4,2019,86594
12860,95,3,5,2019,44568
12861,01,2,1,2020,87850
12862,01,2,2,2020,74811
12863,01,2,3,2020,89722
12864,01,2,4,2020,50366
12865,01,2,5,2020,21842
12866,02,2,1,2020,67471
12867,02,2,2,2020,58250
12868,02,2,3,2020,67346
12869,02,2,4,2020,46844
12870,02,2,5,2020,18462
12871,03,2,1,2020,35223
12872,03,2,2,2020,31905
12873,03,2,3,2020,42325
12874,03,2,4,2020,34075
12875,03,2,5,2020,17620
12876,04,2,1,2020,17963
12877,04,2,2,2020,15357
12878,04,2,3,2020,21122
12879,04,2,4,2020,17074
12880,04,2,5,2020,8618
12881,05,2,1,2020,15370
12882,05,2,2,2020,13746
12883,05,2,3,2020,18579
12884,05,2,4,2020,14347
12885,05,2,5,2020,6631
12886,06,2,1,2020,118780
12887,06,2,2,2020,116464
12888,06,2,3,2020,137540
12889,06,2,4,2020,91414
12890,06,2,5,2020,54662
12891,07,2,1,2020,37148
12892,07,2,2,2020,30955
12893,07,2,3,2020,43754
12894,07,2,4,2020,33284
12895,07,2,5,2020,15749
12896,08,2,1,2020,32544
12897,08,2,2,2020,28930
12898,08,2,3,2020,35433
12899,08,2,4,2020,24773
12900,08,2,5,2020,10005
12901,09,2,1,2020,16520
12902,09,2,2,2020,14672
12903,09,2,3,2020,20076
12904,09,2,4,2020,16128
12905,09,2,5,2020,7884
12906,10,2,1,2020,39597
12907,10,2,2,2020,34995
12908,10,2,3,2020,38303
12909,10,2,4,2020,26620
12910,10,2,5,2020,12057
12911,11,2,1,2020,41189
12912,11,2,2,2020,35172
12913,11,2,3,2020,47265
12914,11,2,4,2020,37724
12915,11,2,5,2020,18873
12916,12,2,1,2020,29345
12917,12,2,2,2020,27273
12918,12,2,3,2020,36703
12919,12,2,4,2020,29138
12920,12,2,5,2020,15617
12921,13,2,1,2020,246005
12922,13,2,2,2020,238896
12923,13,2,3,2020,252692
12924,13,2,4,2020,159466
12925,13,2,5,2020,81183
12926,14,2,1,2020,84292
12927,14,2,2,2020,79078
12928,14,2,3,2020,85341
12929,14,2,4,2020,61184
12930,14,2,5,2020,25580
12931,15,2,1,2020,13993
12932,15,2,2,2020,13262
12933,15,2,3,2020,19636
12934,15,2,4,2020,15996
12935,15,2,5,2020,7663
12936,16,2,1,2020,38207
12937,16,2,2,2020,35324
12938,16,2,3,2020,45159
12939,16,2,4,2020,34900
12940,16,2,5,2020,16878
12941,17,2,1,2020,68673
12942,17,2,2,2020,61370
12943,17,2,3,2020,81100
12944,17,2,4,2020,68821
12945,17,2,5,2020,34034
12946,18,2,1,2020,32602
12947,18,2,2,2020,30109
12948,18,2,3,2020,38069
12949,18,2,4,2020,30213
12950,18,2,5,2020,14755
12951,19,2,1,2020,24880
12952,19,2,2,2020,23257
12953,19,2,3,2020,31069
12954,19,2,4,2020,24656
12955,19,2,5,2020,12508
12956,21,2,1,2020,61603
12957,21,2,2,2020,65071
12958,21,2,3,2020,66080
12959,21,2,4,2020,44869
12960,21,2,5,2020,20702
12961,22,2,1,2020,69117
12962,22,2,2,2020,56437
12963,22,2,3,2020,76348
12964,22,2,4,2020,61319
12965,22,2,5,2020,28396
12966,23,2,1,2020,10832
12967,23,2,2,2020,10036
12968,23,2,3,2020,15054
12969,23,2,4,2020,13955
12970,23,2,5,2020,6543
12971,24,2,1,2020,40436
12972,24,2,2,2020,36311
12973,24,2,3,2020,52638
12974,24,2,4,2020,46590
12975,24,2,5,2020,22899
12976,25,2,1,2020,68860
12977,25,2,2,2020,67034
12978,25,2,3,2020,68313
12979,25,2,4,2020,42518
12980,25,2,5,2020,20182
12981,26,2,1,2020,64157
12982,26,2,2,2020,54687
12983,26,2,3,2020,65540
12984,26,2,4,2020,45014
12985,26,2,5,2020,21722
12986,27,2,1,2020,78500
12987,27,2,2,2020,64224
12988,27,2,3,2020,79117
12989,27,2,4,2020,50524
12990,27,2,5,2020,19638
12991,28,2,1,2020,55891
12992,28,2,2,2020,45491
12993,28,2,3,2020,56907
12994,28,2,4,2020,36528
12995,28,2,5,2020,16089
12996,29,2,1,2020,104846
12997,29,2,2,2020,98761
12998,29,2,3,2020,119603
12999,29,2,4,2020,85755
13000,29,2,5,2020,36828
13001,30,2,1,2020,88337
13002,30,2,2,2020,76554
13003,30,2,3,2020,94809
13004,30,2,4,2020,69640
13005,30,2,5,2020,32774
13006,31,2,1,2020,170054
13007,31,2,2,2020,200983
13008,31,2,3,2020,180012
13009,31,2,4,2020,94078
13010,31,2,5,2020,44016
13011,32,2,1,2020,20200
13012,32,2,2,2020,16358
13013,32,2,3,2020,25546
13014,32,2,4,2020,20449
13015,32,2,5,2020,10911
13016,33,2,1,2020,191899
13017,33,2,2,2020,203464
13018,33,2,3,2020,208530
13019,33,2,4,2020,123866
13020,33,2,5,2020,56730
13021,34,2,1,2020,137565
13022,34,2,2,2020,142083
13023,34,2,3,2020,142563
13024,34,2,4,2020,96736
13025,34,2,5,2020,48717
13026,35,2,1,2020,139943
13027,35,2,2,2020,137975
13028,35,2,3,2020,139521
13029,35,2,4,2020,78164
13030,35,2,5,2020,36159
13031,36,2,1,2020,22385
13032,36,2,2,2020,19785
13033,36,2,3,2020,28068
13034,36,2,4,2020,23400
13035,36,2,5,2020,11979
13036,37,2,1,2020,72648
13037,37,2,2,2020,69398
13038,37,2,3,2020,76276
13039,37,2,4,2020,51192
13040,37,2,5,2020,25017
13041,38,2,1,2020,166306
13042,38,2,2,2020,152798
13043,38,2,3,2020,166265
13044,38,2,4,2020,96306
13045,38,2,5,2020,44529
13046,39,2,1,2020,29862
13047,39,2,2,2020,26337
13048,39,2,3,2020,33841
13049,39,2,4,2020,24341
13050,39,2,5,2020,11821
13051,40,2,1,2020,45651
13052,40,2,2,2020,39638
13053,40,2,3,2020,56021
13054,40,2,4,2020,41773
13055,40,2,5,2020,19784
13056,41,2,1,2020,38259
13057,41,2,2,2020,31874
13058,41,2,3,2020,42568
13059,41,2,4,2020,31510
13060,41,2,5,2020,15877
13061,42,2,1,2020,96468
13062,42,2,2,2020,84316
13063,42,2,3,2020,94326
13064,42,2,4,2020,64577
13065,42,2,5,2020,32524
13066,43,2,1,2020,26305
13067,43,2,2,2020,22230
13068,43,2,3,2020,30476
13069,43,2,4,2020,22833
13070,43,2,5,2020,10115
13071,44,2,1,2020,185689
13072,44,2,2,2020,180477
13073,44,2,3,2020,183777
13074,44,2,4,2020,107123
13075,44,2,5,2020,45961
13076,45,2,1,2020,88095
13077,45,2,2,2020,77382
13078,45,2,3,2020,85907
13079,45,2,4,2020,55205
13080,45,2,5,2020,25692
13081,46,2,1,2020,17035
13082,46,2,2,2020,15113
13083,46,2,3,2020,22193
13084,46,2,4,2020,20398
13085,46,2,5,2020,10143
13086,47,2,1,2020,36419
13087,47,2,2,2020,31294
13088,47,2,3,2020,41143
13089,47,2,4,2020,32393
13090,47,2,5,2020,17676
13091,48,2,1,2020,8395
13092,48,2,2,2020,7628
13093,48,2,3,2020,10497
13094,48,2,4,2020,8075
13095,48,2,5,2020,3663
13096,49,2,1,2020,106141
13097,49,2,2,2020,94210
13098,49,2,3,2020,101779
13099,49,2,4,2020,65453
13100,49,2,5,2020,31197
13101,50,2,1,2020,55790
13102,50,2,2,2020,50510
13103,50,2,3,2020,63970
13104,50,2,4,2020,48939
13105,50,2,5,2020,22614
13106,51,2,1,2020,69560
13107,51,2,2,2020,70121
13108,51,2,3,2020,70404
13109,51,2,4,2020,45488
13110,51,2,5,2020,18624
13111,52,2,1,2020,18653
13112,52,2,2,2020,18454
13113,52,2,3,2020,22012
13114,52,2,4,2020,17307
13115,52,2,5,2020,7819
13116,53,2,1,2020,39384
13117,53,2,2,2020,32296
13118,53,2,3,2020,39832
13119,53,2,4,2020,26623
13120,53,2,5,2020,13313
13121,54,2,1,2020,87390
13122,54,2,2,2020,94331
13123,54,2,3,2020,90690
13124,54,2,4,2020,58344
13125,54,2,5,2020,25010
13126,55,2,1,2020,21224
13127,55,2,2,2020,19889
13128,55,2,3,2020,24055
13129,55,2,4,2020,18100
13130,55,2,5,2020,7279
13131,56,2,1,2020,88158
13132,56,2,2,2020,75405
13133,56,2,3,2020,98546
13134,56,2,4,2020,75422
13135,56,2,5,2020,33215
13136,57,2,1,2020,120816
13137,57,2,2,2020,126354
13138,57,2,3,2020,139212
13139,57,2,4,2020,88912
13140,57,2,5,2020,37574
13141,58,2,1,2020,20167
13142,58,2,2,2020,18420
13143,58,2,3,2020,24976
13144,58,2,4,2020,22918
13145,58,2,5,2020,10951
13146,59,2,1,2020,348932
13147,59,2,2,2020,331447
13148,59,2,3,2020,319275
13149,59,2,4,2020,188224
13150,59,2,5,2020,70473
13151,60,2,1,2020,111330
13152,60,2,2,2020,96291
13153,60,2,3,2020,110917
13154,60,2,4,2020,63235
13155,60,2,5,2020,23749
13156,61,2,1,2020,31755
13157,61,2,2,2020,26775
13158,61,2,3,2020,35296
13159,61,2,4,2020,28325
13160,61,2,5,2020,13717
13161,62,2,1,2020,191071
13162,62,2,2,2020,169070
13163,62,2,3,2020,186504
13164,62,2,4,2020,119157
13165,62,2,5,2020,42344
13166,63,2,1,2020,75509
13167,63,2,2,2020,76921
13168,63,2,3,2020,84811
13169,63,2,4,2020,57678
13170,63,2,5,2020,25520
13171,64,2,1,2020,75039
13172,64,2,2,2020,71571
13173,64,2,3,2020,89692
13174,64,2,4,2020,62168
13175,64,2,5,2020,31352
13176,65,2,1,2020,23996
13177,65,2,2,2020,22620
13178,65,2,3,2020,29044
13179,65,2,4,2020,23329
13180,65,2,5,2020,11838
13181,66,2,1,2020,53991
13182,66,2,2,2020,45785
13183,66,2,3,2020,59050
13184,66,2,4,2020,46179
13185,66,2,5,2020,24124
13186,67,2,1,2020,133893
13187,67,2,2,2020,143519
13188,67,2,3,2020,150730
13189,67,2,4,2020,90953
13190,67,2,5,2020,39561
13191,68,2,1,2020,91861
13192,68,2,2,2020,86688
13193,68,2,3,2020,104421
13194,68,2,4,2020,65172
13195,68,2,5,2020,28589
13196,69,2,1,2020,242565
13197,69,2,2,2020,258143
13198,69,2,3,2020,225687
13199,69,2,4,2020,118797
13200,69,2,5,2020,61627
13201,70,2,1,2020,28009
13202,70,2,2,2020,23354
13203,70,2,3,2020,31495
13204,70,2,4,2020,22991
13205,70,2,5,2020,9609
13206,71,2,1,2020,61650
13207,71,2,2,2020,53755
13208,71,2,3,2020,70509
13209,71,2,4,2020,54917
13210,71,2,5,2020,27106
13211,72,2,1,2020,70684
13212,72,2,2,2020,59918
13213,72,2,3,2020,72616
13214,72,2,4,2020,49121
13215,72,2,5,2020,23619
13216,73,2,1,2020,52708
13217,73,2,2,2020,50073
13218,73,2,3,2020,59368
13219,73,2,4,2020,36731
13220,73,2,5,2020,16780
13221,74,2,1,2020,106778
13222,74,2,2,2020,105211
13223,74,2,3,2020,114143
13224,74,2,4,2020,58702
13225,74,2,5,2020,25930
13226,75,2,1,2020,203671
13227,75,2,2,2020,337289
13228,75,2,3,2020,262950
13229,75,2,4,2020,139304
13230,75,2,5,2020,65675
13231,76,2,1,2020,156563
13232,76,2,2,2020,149445
13233,76,2,3,2020,152959
13234,76,2,4,2020,101870
13235,76,2,5,2020,43330
13236,77,2,1,2020,200228
13237,77,2,2,2020,174384
13238,77,2,3,2020,188180
13239,77,2,4,2020,96621
13240,77,2,5,2020,36031
13241,78,2,1,2020,198603
13242,78,2,2,2020,169543
13243,78,2,3,2020,194499
13244,78,2,4,2020,97014
13245,78,2,5,2020,45731
13246,79,2,1,2020,44480
13247,79,2,2,2020,37687
13248,79,2,3,2020,49676
13249,79,2,4,2020,34648
13250,79,2,5,2020,17056
13251,80,2,1,2020,70501
13252,80,2,2,2020,67173
13253,80,2,3,2020,71464
13254,80,2,4,2020,47410
13255,80,2,5,2020,19486
13256,81,2,1,2020,43982
13257,81,2,2,2020,37573
13258,81,2,3,2020,50427
13259,81,2,4,2020,36881
13260,81,2,5,2020,19842
13261,82,2,1,2020,32838
13262,82,2,2,2020,26283
13263,82,2,3,2020,34716
13264,82,2,4,2020,23126
13265,82,2,5,2020,11364
13266,83,2,1,2020,116575
13267,83,2,2,2020,109817
13268,83,2,3,2020,134739
13269,83,2,4,2020,102307
13270,83,2,5,2020,57613
13271,84,2,1,2020,68196
13272,84,2,2,2020,58550
