id,election_id,candidat_id,code_dept,nb_voix
1163,2,10,92,9851
1164,2,10,93,6978
1165,2,10,94,9735
1166,2,10,95,9049
1167,2,10,ZA,1237
1168,2,10,ZB,1563
1169,2,10,ZC,416
1170,2,10,ZD,3631
1171,2,10,ZM,395
1172,2,10,ZN,833
1173,2,10,ZP,2484
1174,2,10,ZS,64
1175,2,10,ZW,43
1176,2,10,ZX,92
1177,2,10,ZZ,5048
1178,2,1,01,73096
1179,2,1,02,80751
1180,2,1,03,61131
1181,2,1,04,24551
1182,2,1,05,21248
1183,2,1,06,111990
1184,2,1,07,52156
1185,2,1,08,44441
1186,2,1,09,33003
1187,2,1,10,36967
1188,2,1,11,65783
1189,2,1,12,53493
1190,2,1,13,255052
1191,2,1,14,117773
1192,2,1,15,30353
1193,2,1,16,68691
1194,2,1,17,107821
1195,2,1,18,48608
1196,2,1,19,67070
1197,2,1,2A,16540
1198,2,1,2B,22489
1199,2,1,21,80321
1200,2,1,22,125333
1201,2,1,23,26447
1202,2,1,24,83050
1203,2,1,25,76592
1204,2,1,26,72207
1205,2,1,27,82464
1206,2,1,28,60882
1207,2,1,29,188720
1208,2,1,30,100778
1209,2,1,31,227695
1210,2,1,32,38446
1211,2,1,33,260043
1212,2,1,34,160931
1213,2,1,35,183935
1214,2,1,36,41505
1215,2,1,37,94210
1216,2,1,38,185538
1217,2,1,39,37910
1218,2,1,40,79861
1219,2,1,41,49347
1220,2,1,42,109122
1221,2,1,43,38253
1222,2,1,44,245708
1223,2,1,45,90617
1224,2,1,46,39369
1225,2,1,47,52893
1226,2,1,48,12579
1227,2,1,49,123534
1228,2,1,50,82773
1229,2,1,51,71432
1230,2,1,52,25970
