code_dept,annee,population_totale,pct_hommes,pct_femmes,pct_jeunes,pct_seniors,indice_vieillissement,tour,pct_abstentions,pct_blancs_nuls,DF,EELV,LFI,LO,LR,LREM,MoDem,NPA,PCF,PS,RN,Reconquête,Résistons !,SP,UPR,taux_chomage,taux_pour_mille,croissance_total_entreprises,solde_commercial,pct_immigration,taux_epargne,prix_consommation,pre_depenses
13,2017,2024162,0.47818949273822947,0.5218105072617706,0.48093532039431625,0.2580989071032852,0.5366592127865738,2,36.18389401572111,10.75965472408542,0.0,0.0,0.0,0.0,0.0,51.62,0.0,0.0,0.0,0.0,37.62,0.0,0.0,0.0,0.0,11.3,75.5658085,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
13,2022,2063805,0.47850402533185066,0.5214959746681493,0.46991455103558716,0.2734095517745136,0.5818269924712665,1,37.35915465539125,1.8248573052693875,1.95,4.1,23.16,0.35,3.53,22.29,0.0,0.58,2.36,1.14,25.77,10.57,2.36,0.0,0.0,8.75,95.8193317,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
13,2022,2063805,0.47850402533185066,0.5214959746681493,0.46991455103558716,0.2734095517745136,0.5818269924712665,2,41.03487655276943,7.691785071632465,0.0,0.0,0.0,0.0,0.0,48.07,0.0,0.0,0.0,0.0,44.24,0.0,0.0,0.0,0.0,8.75,95.8193317,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
14,2012,687854,0.48154404859170696,0.518455951408293,0.48898458103027675,0.24402416791935497,0.4990416433245413,1,20.21766993669878,1.6216189722312762,2.02,2.1,10.39,0.65,26.9,0.0,9.94,1.32,0.0,28.86,15.96,0.0,0.0,0.25,0.0,9.4,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
14,2012,687854,0.48154404859170696,0.518455951408293,0.48898458103027675,0.24402416791935497,0.4990416433245413,2,19.829150416500806,5.503280966487009,0.0,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.0,50.2,0.0,0.0,0.0,0.0,0.0,9.4,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
14,2017,694002,0.480680170950516,0.519319829049484,0.4686859692046997,0.2742902758205308,0.5852312819491556,1,21.98252361016454,2.2436958426638105,4.89,0.0,18.41,0.75,20.04,24.27,0.0,1.28,0.0,6.64,19.9,0.0,0.71,0.17,0.69,8.700000000000001,37.7961605,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
14,2017,694002,0.480680170950516,0.519319829049484,0.4686859692046997,0.2742902758205308,0.5852312819491556,2,28.030314644753453,11.321743040969741,0.0,0.0,0.0,0.0,0.0,59.52,0.0,0.0,0.0,0.0,29.15,0.0,0.0,0.0,0.0,8.700000000000001,37.7961605,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
14,2022,702752,0.48145860844223853,0.5185413915577615,0.4582427371249032,0.29366120622922454,0.6408406322619997,1,29.871763336536926,2.0585826260495144,2.01,4.98,18.75,0.7,4.66,30.52,0.0,0.95,2.23,1.74,23.27,5.64,2.49,0.0,0.0,6.375,42.363326900000004,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
14,2022,702752,0.48145860844223853,0.5185413915577615,0.4582427371249032,0.29366120622922454,0.6408406322619997,2,29.383651611599475,8.42199656461554,0.0,0.0,0.0,0.0,0.0,55.21,0.0,0.0,0.0,0.0,36.36,0.0,0.0,0.0,0.0,6.375,42.363326900000004,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
15,2012,147415,0.4861445578808127,0.5138554421191873,0.3883254756978598,0.32344062680188584,0.8329090264078238,1,20.245337786790728,2.1770249314088037,1.62,1.52,8.78,0.58,27.98,0.0,10.91,1.21,0.0,30.17,14.79,0.0,0.0,0.24,0.0,6.45,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
15,2012,147415,0.4861445578808127,0.5138554421191873,0.3883254756978598,0.32344062680188584,0.8329090264078238,2,18.730916124218236,6.099967600365233,0.0,0.0,0.0,0.0,45.26,0.0,0.0,0.0,0.0,48.64,0.0,0.0,0.0,0.0,0.0,6.45,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
15,2017,145143,0.4874640871416465,0.5125359128583535,0.37007640740511083,0.35232839337756555,0.9520397255482391,1,24.05184981723679,3.2664962285279637,4.28,0.0,15.39,0.73,22.81,25.86,0.0,1.25,0.0,5.08,17.57,0.0,3.0,0.21,0.56,5.65,23.603681299999998,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
15,2017,145143,0.4874640871416465,0.5125359128583535,0.37007640740511083,0.35232839337756555,0.9520397255482391,2,27.442870325137058,13.85876350214406,0.0,0.0,0.0,0.0,0.0,60.15,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,5.65,23.603681299999998,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
15,2022,143934,0.4891547514833187,0.5108452485166812,0.36633457001125513,0.37021134686731416,1.010579854028207,1,27.576438948041353,2.8922249410312366,1.71,3.03,14.27,0.61,7.7,27.6,0.0,0.72,2.75,2.0,23.77,5.41,7.55,0.0,0.0,4.025,28.6053636,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
15,2022,143934,0.4891547514833187,0.5108452485166812,0.36633457001125513,0.37021134686731416,1.010579854028207,2,28.706936814714325,10.731045526321642,0.0,0.0,0.0,0.0,0.0,50.06,0.0,0.0,0.0,0.0,39.21,0.0,0.0,0.0,0.0,4.025,28.6053636,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
16,2012,353657,0.4845966572130624,0.5154033427869377,0.4249484670174774,0.2918703715747179,0.6868354809884109,1,21.78223832919243,2.1786441501186227,2.0,1.79,11.07,0.68,22.55,0.0,8.62,1.44,0.0,32.08,17.34,0.0,0.0,0.24,0.0,10.05,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
16,2012,353657,0.4845966572130624,0.5154033427869377,0.4249484670174774,0.2918703715747179,0.6868354809884109,2,21.496572645470348,6.453491894108492,0.0,0.0,0.0,0.0,38.51,0.0,0.0,0.0,0.0,55.03,0.0,0.0,0.0,0.0,0.0,10.05,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
16,2017,352335,0.48351994550640726,0.5164800544935928,0.41056664821831496,0.3187875175614117,0.7764555218727314,1,26.82291412569399,2.9081737195937043,4.88,0.0,19.88,0.81,16.46,24.34,0.0,1.33,0.0,6.13,20.78,0.0,1.51,0.22,0.75,8.925,40.7022694,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
16,2017,352335,0.48351994550640726,0.5164800544935928,0.41056664821831496,0.3187875175614117,0.7764555218727314,2,30.359408457908543,12.935595328241673,0.0,0.0,0.0,0.0,0.0,57.02,0.0,0.0,0.0,0.0,30.05,0.0,0.0,0.0,0.0,8.925,40.7022694,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
16,2022,350455,0.4864932730307743,0.5135067269692257,0.4047538200339559,0.33694768229872596,0.832473550952299,1,30.30313759806575,2.545789305965129,2.2,3.82,18.87,0.67,4.22,26.87,0.0,0.89,2.72,2.02,25.51,5.37,4.29,0.0,0.0,6.875,42.697848199999996,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
16,2022,350455,0.4864932730307743,0.5135067269692257,0.4047538200339559,0.33694768229872596,0.832473550952299,2,33.35128557002667,10.026669428549235,0.0,0.0,0.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,40.44,0.0,0.0,0.0,0.0,6.875,42.697848199999996,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
17,2012,628733,0.48044718505311473,0.5195528149468852,0.4202276642072231,0.3090914585364535,0.7355315923523826,1,22.11768602397605,1.999642920906981,2.04,2.17,10.17,0.56,27.54,0.0,8.9,1.4,0.0,27.9,17.1,0.0,0.0,0.23,0.0,9.825,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
17,2012,628733,0.48044718505311473,0.5195528149468852,0.4202276642072231,0.3090914585364535,0.7355315923523826,2,21.434084196877862,6.014025952643115,0.0,0.0,0.0,0.0,45.52,0.0,0.0,0.0,0.0,48.46,0.0,0.0,0.0,0.0,0.0,9.825,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
17,2017,644303,0.4788430288233952,0.5211569711766048,0.39868198658084786,0.34077134515903235,0.8547426316872146,1,25.34411509616856,2.4876281822356003,5.19,0.0,18.5,0.66,20.07,23.31,0.0,1.24,0.0,5.62,20.62,0.0,1.35,0.18,0.77,9.475,45.7246269,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
17,2017,644303,0.4788430288233952,0.5211569711766048,0.39868198658084786,0.34077134515903235,0.8547426316872146,2,29.468422078983014,12.426411295635537,0.0,0.0,0.0,0.0,0.0,56.78,0.0,0.0,0.0,0.0,30.79,0.0,0.0,0.0,0.0,9.475,45.7246269,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
17,2022,665861,0.47966918020427685,0.5203308197957232,0.3829402833324072,0.3634031727342493,0.9489788344883201,1,28.90941367795116,2.1595719588345563,2.31,4.72,17.79,0.58,4.8,28.24,0.0,0.84,2.48,1.7,24.78,6.04,3.56,0.0,0.0,6.875,45.7857515,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
17,2022,665861,0.47966918020427685,0.5203308197957232,0.3829402833324072,0.3634031727342493,0.9489788344883201,2,32.07425675796053,9.093245984418704,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,39.71,0.0,0.0,0.0,0.0,6.875,45.7857515,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
18,2012,311897,0.48585911374588403,0.5141408862541159,0.42574952628592133,0.29419968771741956,0.6910142666972157,1,24.401741172921312,2.158688086541466,2.06,1.54,13.51,0.75,24.42,0.0,8.65,1.19,0.0,26.19,19.3,0.0,0.0,0.23,0.0,9.725,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
18,2012,311897,0.48585911374588403,0.5141408862541159,0.42574952628592133,0.29419968771741956,0.6910142666972157,2,24.717918263780163,7.241807482589213,0.0,0.0,0.0,0.0,42.63,0.0,0.0,0.0,0.0,50.13,0.0,0.0,0.0,0.0,0.0,9.725,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
18,2017,304256,0.4846149295330248,0.5153850704669751,0.40902397980647875,0.32183095814051327,0.7868247027181092,1,28.60680732059324,3.026848539643854,5.37,0.0,18.92,0.92,18.51,21.38,0.0,1.18,0.0,5.14,23.45,0.0,1.08,0.19,0.83,9.725000000000001,40.035674,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
18,2017,304256,0.4846149295330248,0.5153850704669751,0.40902397980647875,0.32183095814051327,0.7868247027181092,2,33.93443102389378,13.587576404527244,0.0,0.0,0.0,0.0,0.0,52.86,0.0,0.0,0.0,0.0,33.55,0.0,0.0,0.0,0.0,9.725000000000001,40.035674,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
18,2022,298230,0.4861583341716125,0.5138416658283875,0.40784629312946385,0.33935888408275494,0.8320734005093213,1,36.2996321967444,2.5667326203857685,2.29,3.05,16.93,0.79,4.94,26.4,0.0,0.89,3.49,1.57,27.17,6.57,3.34,0.0,0.0,7.475,39.3487889,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
18,2022,298230,0.4861583341716125,0.5138416658283875,0.40784629312946385,0.33935888408275494,0.8320734005093213,2,36.695655351335546,9.928624499092582,0.0,0.0,0.0,0.0,0.0,47.34,0.0,0.0,0.0,0.0,42.73,0.0,0.0,0.0,0.0,7.475,39.3487889,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
19,2012,241247,0.48446612807620404,0.515533871923796,0.4037480258821871,0.3187397148980091,0.7894501149608136,1,17.15013584825154,2.054351850108867,1.62,1.35,10.33,0.41,21.15,0.0,6.79,0.99,0.0,42.08,13.04,0.0,0.0,0.17,0.0,7.525,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
19,2012,241247,0.48446612807620404,0.515533871923796,0.4037480258821871,0.3187397148980091,0.7894501149608136,2,15.80433379666402,5.514048848292295,0.0,0.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,61.29,0.0,0.0,0.0,0.0,0.0,7.525,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
19,2017,241464,0.48493357187820957,0.5150664281217904,0.3930233906503661,0.34043169996355566,0.8661846645197223,1,22.717879426141558,3.5528355124587687,4.67,0.0,20.11,0.7,16.84,25.98,0.0,1.54,0.0,6.14,16.73,0.0,2.82,0.22,0.72,7.449999999999999,31.2438953,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
19,2017,241464,0.48493357187820957,0.5150664281217904,0.3930233906503661,0.34043169996355566,0.8661846645197223,2,25.949319753329842,15.702445624460323,0.0,0.0,0.0,0.0,0.0,59.85,0.0,0.0,0.0,0.0,24.45,0.0,0.0,0.0,0.0,7.449999999999999,31.2438953,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
19,2022,239447,0.48830012487105706,0.511699875128943,0.3840599381073891,0.359490826780039,0.9360254873915871,1,26.213830643511006,2.7298399748980233,1.79,3.44,18.92,0.6,8.38,22.6,0.0,0.8,4.29,2.46,21.59,5.47,6.94,0.0,0.0,6.025,33.144163,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
19,2022,239447,0.48830012487105706,0.511699875128943,0.3840599381073891,0.359490826780039,0.9360254873915871,2,30.138556759037836,13.909832606555069,0.0,0.0,0.0,0.0,0.0,48.02,0.0,0.0,0.0,0.0,38.07,0.0,0.0,0.0,0.0,6.025,33.144163,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
21,2012,527403,0.4842426000610539,0.5157573999389461,0.4901583798347753,0.24237632322910563,0.4944847190536408,1,20.469601534778697,1.845129963837626,1.92,2.06,9.34,0.55,28.04,0.0,9.2,1.04,0.0,27.27,18.5,0.0,0.0,0.24,0.0,8.075,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
21,2012,527403,0.4842426000610539,0.5157573999389461,0.4901583798347753,0.24237632322910563,0.4944847190536408,2,19.888830694892633,5.8970416800419,0.0,0.0,0.0,0.0,48.51,0.0,0.0,0.0,0.0,45.59,0.0,0.0,0.0,0.0,0.0,8.075,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
21,2017,533819,0.4822533480449366,0.5177466519550634,0.4761763818822485,0.26473579996215946,0.5559604677477619,1,23.520104116720322,2.3477635454483186,5.13,0.0,17.42,0.61,20.76,23.1,0.0,0.97,0.0,5.76,21.99,0.0,0.9,0.17,0.84,7.800000000000001,38.820327999999996,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
21,2017,533819,0.4822533480449366,0.5177466519550634,0.4761763818822485,0.26473579996215946,0.5559604677477619,2,27.260922188778046,12.232922005285984,0.0,0.0,0.0,0.0,0.0,56.32,0.0,0.0,0.0,0.0,31.45,0.0,0.0,0.0,0.0,7.800000000000001,38.820327999999996,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
21,2022,536420,0.48322210208418775,0.5167778979158122,0.4669922821669587,0.28424928227881135,0.6086795959030242,1,26.952691081865783,2.1552186536458424,2.24,4.66,18.64,0.61,4.96,27.94,0.0,0.79,1.98,1.77,23.92,7.49,2.83,0.0,0.0,5.6,42.623416,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
21,2022,536420,0.48322210208418775,0.5167778979158122,0.4669922821669587,0.28424928227881135,0.6086795959030242,2,32.29753854476603,8.967270760075737,0.0,0.0,0.0,0.0,0.0,52.13,0.0,0.0,0.0,0.0,38.9,0.0,0.0,0.0,0.0,5.6,42.623416,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
22,2012,595531,0.48339213239948886,0.5166078676005111,0.43338801842389396,0.29767216148277753,0.686847494579632,1,16.67572210665756,1.8035849193289661,1.68,2.73,11.98,0.66,23.43,0.0,10.41,1.31,0.0,32.43,13.34,0.0,0.0,0.24,0.0,8.225,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
22,2012,595531,0.48339213239948886,0.5166078676005111,0.43338801842389396,0.29767216148277753,0.686847494579632,2,16.098889500970465,5.36329329633386,0.0,0.0,0.0,0.0,38.62,0.0,0.0,0.0,0.0,56.02,0.0,0.0,0.0,0.0,0.0,8.225,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
22,2017,598814,0.48265404616458535,0.5173459538354147,0.41272248143830975,0.32397873129218757,0.7849777050802792,1,18.634542332309934,2.4382057553208094,4.15,0.0,19.78,0.79,17.93,27.31,0.0,1.42,0.0,8.39,16.05,0.0,0.92,0.16,0.65,8.325,31.5210564,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
22,2017,598814,0.48265404616458535,0.5173459538354147,0.41272248143830975,0.32397873129218757,0.7849777050802792,2,23.81155444495749,12.402694407474808,0.0,0.0,0.0,0.0,0.0,64.36,0.0,0.0,0.0,0.0,23.24,0.0,0.0,0.0,0.0,8.325,31.5210564,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
22,2022,608107,0.4841319044181369,0.5158680955818631,0.403868069270704,0.3426354243578844,0.8483824348732779,1,25.748557262997963,2.335567965241034,1.71,5.16,19.79,0.69,4.59,30.3,0.0,1.04,3.1,2.21,21.28,4.62,3.19,0.0,0.0,6.275,35.8889815,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
22,2022,608107,0.4841319044181369,0.5158680955818631,0.403868069270704,0.3426354243578844,0.8483824348732779,2,26.968747645038704,10.266554705078104,0.0,0.0,0.0,0.0,0.0,56.44,0.0,0.0,0.0,0.0,33.29,0.0,0.0,0.0,0.0,6.275,35.8889815,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
23,2012,121517,0.4861788885505732,0.5138211114494269,0.36268176469136004,0.35107844992881654,0.9680042287853997,1,21.615175063082965,2.3940143364676048,1.89,1.72,12.7,0.7,21.69,0.0,8.13,1.45,0.0,33.2,15.88,0.0,0.0,0.24,0.0,9.425,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
23,2012,121517,0.4861788885505732,0.5138211114494269,0.36268176469136004,0.35107844992881654,0.9680042287853997,2,19.99727439417216,6.863571039199168,0.0,0.0,0.0,0.0,36.31,0.0,0.0,0.0,0.0,56.83,0.0,0.0,0.0,0.0,0.0,9.425,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
23,2017,118638,0.48588984979517524,0.5141101502048248,0.3511100996308097,0.37599251504576947,1.0708647930558801,1,27.210503306191598,4.023443904038472,4.81,0.0,20.26,0.93,17.26,21.6,0.0,1.65,0.0,7.51,19.08,0.0,1.85,0.24,0.79,8.525,25.3789129,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
23,2017,118638,0.48588984979517524,0.5141101502048248,0.3511100996308097,0.37599251504576947,1.0708647930558801,2,30.452202174156675,16.41404236243416,0.0,0.0,0.0,0.0,0.0,54.97,0.0,0.0,0.0,0.0,28.62,0.0,0.0,0.0,0.0,8.525,25.3789129,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
23,2022,115086,0.4874441721842796,0.5125558278157204,0.34734893905427244,0.39805884295222704,1.1459879452865875,1,31.84592412183418,3.0893460328505777,2.26,2.76,19.83,0.71,6.37,22.53,0.0,0.96,3.52,2.38,24.31,5.08,6.2,0.0,0.0,6.975,32.393767499999996,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
23,2022,115086,0.4874441721842796,0.5125558278157204,0.34734893905427244,0.39805884295222704,1.1459879452865875,2,34.794528668178245,12.999599875516827,0.0,0.0,0.0,0.0,0.0,45.28,0.0,0.0,0.0,0.0,41.72,0.0,0.0,0.0,0.0,6.975,32.393767499999996,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
24,2012,416384,0.4811303988625884,0.5188696011374117,0.38984687211804486,0.32919612665232095,0.8444220173982155,1,17.86757454269272,2.2040680604730074,1.83,2.09,13.41,0.56,22.42,0.0,7.9,1.33,0.0,31.38,16.64,0.0,0.0,0.23,0.0,10.275,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
24,2012,416384,0.4811303988625884,0.5188696011374117,0.38984687211804486,0.32919612665232095,0.8444220173982155,2,16.399917866009595,6.557279124899666,0.0,0.0,0.0,0.0,38.18,0.0,0.0,0.0,0.0,55.26,0.0,0.0,0.0,0.0,0.0,10.275,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
24,2017,413606,0.4821303366005329,0.5178696633994672,0.37017112904551674,0.3588705192864707,0.9694693120517013,1,22.42495126705653,3.037037037037037,4.45,0.0,22.27,0.63,16.57,21.81,0.0,1.39,0.0,6.15,20.29,0.0,2.36,0.19,0.83,9.65,32.0289298,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
24,2017,413606,0.4821303366005329,0.5178696633994672,0.37017112904551674,0.3588705192864707,0.9694693120517013,2,26.500741504932616,15.02192275452963,0.0,0.0,0.0,0.0,0.0,54.63,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,9.65,32.0289298,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
24,2022,413351,0.4826842078524063,0.5173157921475937,0.35995558254364934,0.38114580586474933,1.0588660531538705,1,25.60320869125821,2.6670667003537143,2.14,3.38,19.76,0.51,4.45,23.11,0.0,0.88,3.5,2.12,25.0,6.24,6.26,0.0,0.0,7.2,36.0129449,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
24,2022,413351,0.4826842078524063,0.5173157921475937,0.35995558254364934,0.38114580586474933,1.0588660531538705,2,29.571974926992585,12.077890869694489,0.0,0.0,0.0,0.0,0.0,45.28,0.0,0.0,0.0,0.0,42.64,0.0,0.0,0.0,0.0,7.2,36.0129449,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
25,2012,531062,0.48959631832064804,0.5104036816793519,0.5104469911234469,0.22824641943878493,0.44714921678198105,1,20.771242972805766,2.0187212523872287,1.8,2.3,10.74,0.63,27.92,0.0,8.62,1.16,0.0,25.75,18.8,0.0,0.0,0.25,0.0,8.9,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
25,2012,531062,0.48959631832064804,0.5104036816793519,0.5104469911234469,0.22824641943878493,0.44714921678198105,2,20.10593333690011,6.420871007436735,0.0,0.0,0.0,0.0,48.58,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.9,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
25,2017,539067,0.48961446350824667,0.5103855364917533,0.4965709271760282,0.2489671970274567,0.5013718726374984,1,26.07750802527019,2.745703314830152,5.04,0.0,17.39,0.7,20.51,21.89,0.0,1.22,0.0,5.58,22.8,0.0,0.87,0.18,1.07,8.25,39.9574194,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
25,2017,539067,0.48961446350824667,0.5103855364917533,0.4965709271760282,0.2489671970274567,0.5013718726374984,2,29.829743734357926,12.496386901194967,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,8.25,39.9574194,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
25,2022,549013,0.4899100749891168,0.5100899250108831,0.48532366264551113,0.26358938677226224,0.5431197032836391,1,29.59136289760854,2.5205620167310436,2.74,4.61,19.55,0.73,5.31,26.85,0.0,0.82,1.76,1.72,23.47,6.85,3.06,0.0,0.0,6.5,41.6748328,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
25,2022,549013,0.4899100749891168,0.5100899250108831,0.48532366264551113,0.26358938677226224,0.5431197032836391,2,34.96750701511455,9.054443150097809,0.0,0.0,0.0,0.0,0.0,51.99,0.0,0.0,0.0,0.0,38.96,0.0,0.0,0.0,0.0,6.5,41.6748328,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
26,2012,491334,0.48642471312793334,0.5135752868720667,0.47054345923546914,0.2550200067571143,0.5419679304511746,1,20.29124261927557,1.788068865182742,1.9,2.82,11.88,0.7,25.65,0.0,8.73,1.09,0.0,24.6,20.59,0.0,0.0,0.26,0.0,10.350000000000001,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
26,2012,491334,0.48642471312793334,0.5135752868720667,0.47054345923546914,0.2550200067571143,0.5419679304511746,2,20.523305026895667,6.344715069764901,0.0,0.0,0.0,0.0,47.59,0.0,0.0,0.0,0.0,46.06,0.0,0.0,0.0,0.0,0.0,10.350000000000001,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
26,2017,511553,0.48503478622938384,0.5149652137706161,0.4594225818243662,0.27621771351160096,0.6012266771652064,1,24.711080208994314,2.5435742348350865,5.06,0.0,19.57,0.74,18.02,21.34,0.0,1.07,0.0,5.87,23.29,0.0,1.31,0.18,1.01,10.125,50.4680217,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
26,2017,511553,0.48503478622938384,0.5149652137706161,0.4594225818243662,0.27621771351160096,0.6012266771652064,2,28.57898546689682,12.195834957402973,0.0,0.0,0.0,0.0,0.0,54.98,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,10.125,50.4680217,0.06590487434643277,-0.7721842612475953,9.7,14.1,1.0,54.1
26,2022,521006,0.4844627509088187,0.5155372490911813,0.44703707826781264,0.29359930595808875,0.6567657661193653,1,28.2944890717995,2.1735554667857224,2.6,4.78,21.91,0.69,4.43,24.25,0.0,0.71,2.27,1.78,23.69,7.39,3.34,0.0,0.0,7.825,50.9745048,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
26,2022,521006,0.4844627509088187,0.5155372490911813,0.44703707826781264,0.29359930595808875,0.6567657661193653,2,33.806563620071685,9.724322356630823,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,0.0,0.0,39.98,0.0,0.0,0.0,0.0,7.825,50.9745048,0.012177148517722225,-2.7308998465333048,10.32776865187,17.4,5.2,52.0
27,2012,591616,0.489173720791865,0.5108262792081351,0.5001605771311121,0.22216268660752922,0.444181833962211,1,22.689100305379377,1.7867629786234438,2.08,1.63,10.15,0.64,27.28,0.0,8.26,1.35,0.0,24.21,22.35,0.0,0.0,0.26,0.0,10.075,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
27,2012,591616,0.489173720791865,0.5108262792081351,0.5001605771311121,0.22216268660752922,0.444181833962211,2,22.78559505336907,6.464240372407956,0.0,0.0,0.0,0.0,49.06,0.0,0.0,0.0,0.0,44.47,0.0,0.0,0.0,0.0,0.0,10.075,45.433112837373734,-0.026825633383010472,-0.9475709038077973,8.8,15.6,2.0,54.0
