id,election_id,candidat_id,code_dept,nb_voix
2384,3,7,39,285
2385,3,7,40,373
2386,3,7,41,404
2387,3,7,42,667
2388,3,7,43,282
2389,3,7,44,1354
2390,3,7,45,702
2391,3,7,46,226
2392,3,7,47,327
2393,3,7,48,93
2394,3,7,49,803
2395,3,7,50,623
2396,3,7,51,525
2397,3,7,52,198
2398,3,7,53,329
2399,3,7,54,733
2400,3,7,55,237
2401,3,7,56,901
2402,3,7,57,1167
2403,3,7,58,234
2404,3,7,59,2338
2405,3,7,60,827
2406,3,7,61,350
2407,3,7,62,1408
2408,3,7,63,755
2409,3,7,64,508
2410,3,7,65,200
2411,3,7,66,453
2412,3,7,67,1206
2413,3,7,68,1010
2414,3,7,69,1444
2415,3,7,70,267
2416,3,7,71,509
2417,3,7,72,547
2418,3,7,73,430
2419,3,7,74,827
2420,3,7,75,1472
2421,3,7,76,1278
2422,3,7,77,1247
2423,3,7,78,1358
2424,3,7,79,393
2425,3,7,80,579
2426,3,7,81,439
2427,3,7,82,266
2428,3,7,83,977
2429,3,7,84,543
2430,3,7,85,696
2431,3,7,86,560
2432,3,7,87,440
2433,3,7,88,455
2434,3,7,89,341
2435,3,7,90,167
2436,3,7,91,1241
2437,3,7,92,1345
2438,3,7,93,1088
2439,3,7,94,1066
2440,3,7,95,979
2441,3,7,ZA,327
2442,3,7,ZB,374
2443,3,7,ZC,98
2444,3,7,ZD,944
2445,3,7,ZM,166
2446,3,7,ZN,240
2447,3,7,ZP,201
2448,3,7,ZS,9
2449,3,7,ZW,18
2450,3,7,ZX,18
2451,4,11,01,173832
2452,4,11,02,119202
2453,4,11,03,106568
2454,4,11,04,48993
2455,4,11,05,47211
2456,4,11,06,278937
2457,4,11,07,104588
2458,4,11,08,64423
2459,4,11,09,48015
2460,4,11,10,75806
2461,4,11,11,100897
2462,4,11,12,109340
2463,4,11,13,519335
2464,4,11,14,232952
2465,4,11,15,55411
2466,4,11,16,113700
2467,4,11,17,215465
2468,4,11,18,90377
2469,4,11,19,88029
2470,4,11,2A,31140
2471,4,11,2B,36101
2472,4,11,21,159610
2473,4,11,22,236953
2474,4,11,23,39239
2475,4,11,24,135563
2476,4,11,25,158304
2477,4,11,26,157990
2478,4,11,27,158856
2479,4,11,28,122420
2480,4,11,29,371332
2481,4,11,30,194989
2482,4,11,31,436940
2483,4,11,32,67568
2484,4,11,33,515527
2485,4,11,34,312481
2486,4,11,35,403293
2487,4,11,36,68483
2488,4,11,37,201199
2489,4,11,38,383196
2490,4,11,39,79268
2491,4,11,40,146619
2492,4,11,41,100778
2493,4,11,42,218602
2494,4,11,43,76233
2495,4,11,44,530409
2496,4,11,45,195003
2497,4,11,46,66874
2498,4,11,47,97415
2499,4,11,48,26994
2500,4,11,49,288817
2501,4,11,50,176692
2502,4,11,51,144840
2503,4,11,52,45192
2504,4,11,53,112191
2505,4,11,54,198751
2506,4,11,55,48299
2507,4,11,56,289594
2508,4,11,57,282724
2509,4,11,58,62719
2510,4,11,59,670033
2511,4,11,60,202476
2512,4,11,61,88484
2513,4,11,62,352572
2514,4,11,63,219454
2515,4,11,64,253617
2516,4,11,65,79792
2517,4,11,66,119755
2518,4,11,67,330940
2519,4,11,68,203596
2520,4,11,69,572295
2521,4,11,70,63540
2522,4,11,71,166948
2523,4,11,72,170153
2524,4,11,73,135118
2525,4,11,74,249127
2526,4,11,75,849251
2527,4,11,76,355280
2528,4,11,77,369762
2529,4,11,78,503655
2530,4,11,79,135827
2531,4,11,80,153242
2532,4,11,81,125591
2533,4,11,82,71987
2534,4,11,83,266724
2535,4,11,84,145963
2536,4,11,85,254602
2537,4,11,86,143712
2538,4,11,87,126418
2539,4,11,88,106097
2540,4,11,89,89529
2541,4,11,90,36340
2542,4,11,91,382650
2543,4,11,92,590961
2544,4,11,93,368561
2545,4,11,94,419145
2546,4,11,95,342000
2547,4,11,ZA,100635
2548,4,11,ZB,104307
2549,4,11,ZC,21769
2550,4,11,ZD,212097
2551,4,11,ZM,19267
2552,4,11,ZN,47902
2553,4,11,ZP,52378
2554,4,11,ZS,1467
2555,4,11,ZW,4715
2556,4,11,ZX,5282
2557,4,2,01,111396
2558,4,2,02,133939
2559,4,2,03,60198
2560,4,2,04,34816
2561,4,2,05,26417
2562,4,2,06,224770
2563,4,2,07,63105
2564,4,2,08,62571
2565,4,2,09,28089
2566,4,2,10,64183
2567,4,2,11,81443
2568,4,2,12,40838
2569,4,2,13,378455
2570,4,2,14,114101
2571,4,2,15,23938
2572,4,2,16,59916
2573,4,2,17,116854
2574,4,2,18,57358
2575,4,2,19,35955
2576,4,2,2A,30415
2577,4,2,2B,32963
2578,4,2,21,89114
2579,4,2,22,85554
2580,4,2,23,20428
2581,4,2,24,75305
2582,4,2,25,89935
2583,4,2,26,94310
2584,4,2,27,133415
2585,4,2,28,80692
2586,4,2,29,108890
2587,4,2,30,161115
2588,4,2,31,166666
2589,4,2,32,33423
2590,4,2,33,220269
2591,4,2,34,215174
2592,4,2,35,115942
2593,4,2,36,43954
2594,4,2,37,89435
2595,4,2,38,199093
2596,4,2,39,49887
2597,4,2,40,66661
2598,4,2,41,65895
2599,4,2,42,123713
2600,4,2,43,44110
2601,4,2,44,157184
2602,4,2,45,113735
2603,4,2,46,25865
2604,4,2,47,66390
2605,4,2,48,13275
2606,4,2,49,107781
2607,4,2,50,86133
2608,4,2,51,109226
2609,4,2,52,44331
2610,4,2,53,43581
2611,4,2,54,128901
2612,4,2,55,45271
2613,4,2,56,115076
2614,4,2,57,207585
2615,4,2,58,41944
2616,4,2,59,507535
2617,4,2,60,177582
2618,4,2,61,55070
2619,4,2,62,382788
2620,4,2,63,88178
2621,4,2,64,85377
2622,4,2,65,37224
2623,4,2,66,106713
2624,4,2,67,193789
2625,4,2,68,147599
2626,4,2,69,205467
2627,4,2,70,59338
2628,4,2,71,103942
2629,4,2,72,98523
2630,4,2,73,73598
2631,4,2,74,113718
2632,4,2,75,97770
2633,4,2,76,232824
2634,4,2,77,209221
2635,4,2,78,149137
2636,4,2,79,54039
2637,4,2,80,129545
2638,4,2,81,71856
2639,4,2,82,53166
2640,4,2,83,257768
2641,4,2,84,127112
2642,4,2,85,109524
2643,4,2,86,65255
2644,4,2,87,51763
2645,4,2,88,85924
2646,4,2,89,73136
2647,4,2,90,26121
2648,4,2,91,147509
2649,4,2,92,99032
2650,4,2,93,99118
2651,4,2,94,102673
2652,4,2,95,129535
2653,4,2,ZA,33310
2654,4,2,ZB,30195
2655,4,2,ZC,11777
2656,4,2,ZD,139873
2657,4,2,ZM,14444
2658,4,2,ZN,43217
2659,4,2,ZP,37319
2660,4,2,ZS,851
2661,4,2,ZW,1243
2662,4,2,ZX,2840
2663,5,6,01,1658
2664,5,6,02,2038
2665,5,6,03,1359
2666,5,6,04,505
2667,5,6,05,428
2668,5,6,06,1627
2669,5,6,07,1219
2670,5,6,08,1081
2671,5,6,09,417
2672,5,6,10,1005
2673,5,6,11,1026
2674,5,6,12,894
2675,5,6,13,3578
2676,5,6,14,2757
2677,5,6,15,555
2678,5,6,16,1319
2679,5,6,17,2330
2680,5,6,18,1304
2681,5,6,19,885
2682,5,6,2A,197
2683,5,6,2B,257
2684,5,6,21,1775
2685,5,6,22,2603
2686,5,6,23,490
2687,5,6,24,1294
2688,5,6,25,2069
2689,5,6,26,2041
2690,5,6,27,2197
2691,5,6,28,1419
2692,5,6,29,3627
2693,5,6,30,1768
2694,5,6,31,3006
2695,5,6,32,529
2696,5,6,33,3679
2697,5,6,34,2580
2698,5,6,35,3783
2699,5,6,36,1085
2700,5,6,37,2243
2701,5,6,38,3479
2702,5,6,39,1053
2703,5,6,40,1115
2704,5,6,41,1246
2705,5,6,42,2390
2706,5,6,43,1020
2707,5,6,44,4712
2708,5,6,45,1959
2709,5,6,46,618
2710,5,6,47,889
2711,5,6,48,235
2712,5,6,49,3071
2713,5,6,50,2249
2714,5,6,51,1778
2715,5,6,52,696
2716,5,6,53,1273
2717,5,6,54,2373
2718,5,6,55,702
2719,5,6,56,2952
2720,5,6,57,3499
2721,5,6,58,833
2722,5,6,59,7673
2723,5,6,60,2859
2724,5,6,61,1203
2725,5,6,62,5887
2726,5,6,63,2556
2727,5,6,64,1677
2728,5,6,65,636
2729,5,6,66,1312
2730,5,6,67,3687
2731,5,6,68,2265
2732,5,6,69,3774
2733,5,6,70,1171
2734,5,6,71,1979
2735,5,6,72,2150
2736,5,6,73,1205
2737,5,6,74,1880
2738,5,6,75,2891
2739,5,6,76,4433
2740,5,6,77,3440
2741,5,6,78,2774
2742,5,6,79,1644
2743,5,6,80,2486
2744,5,6,81,1175
2745,5,6,82,679
2746,5,6,83,2098
2747,5,6,84,1221
2748,5,6,85,2647
2749,5,6,86,1715
2750,5,6,87,1457
2751,5,6,88,1569
2752,5,6,89,1203
2753,5,6,90,560
2754,5,6,91,2831
2755,5,6,92,2306
2756,5,6,93,2756
2757,5,6,94,2504
2758,5,6,95,2392
2759,5,6,ZA,1084
2760,5,6,ZB,1447
2761,5,6,ZC,297
2762,5,6,ZD,3538
2763,5,6,ZM,430
2764,5,6,ZN,565
2765,5,6,ZP,808
2766,5,6,ZS,22
2767,5,6,ZW,98
2768,5,6,ZX,41
2769,5,6,ZZ,1300
2770,5,16,01,5938
2771,5,16,02,5968
2772,5,16,03,8119
2773,5,16,04,2721
2774,5,16,05,1925
2775,5,16,06,8858
2776,5,16,07,5710
2777,5,16,08,3009
2778,5,16,09,2701
2779,5,16,10,3094
2780,5,16,11,5622
2781,5,16,12,4515
2782,5,16,13,24295
2783,5,16,14,8777
2784,5,16,15,2496
2785,5,16,16,5374
2786,5,16,17,10002
2787,5,16,18,5749
2788,5,16,19,6292
2789,5,16,2A,1850
2790,5,16,2B,2687
2791,5,16,21,5721
2792,5,16,22,11628
2793,5,16,23,2430
2794,5,16,24,8855
2795,5,16,25,5001
2796,5,16,26,6752
2797,5,16,27,7056
2798,5,16,28,4267
2799,5,16,29,15340
2800,5,16,30,12123
2801,5,16,31,16307
2802,5,16,32,3128
2803,5,16,33,21522
2804,5,16,34,14165
2805,5,16,35,12696
2806,5,16,36,3702
2807,5,16,37,7835
2808,5,16,38,14694
2809,5,16,39,3166
2810,5,16,40,8176
2811,5,16,41,4507
2812,5,16,42,9017
2813,5,16,43,3493
2814,5,16,44,18322
2815,5,16,45,7530
2816,5,16,46,3559
2817,5,16,47,4970
2818,5,16,48,1343
2819,5,16,49,8362
2820,5,16,50,7368
2821,5,16,51,5307
2822,5,16,52,1833
2823,5,16,53,3313
2824,5,16,54,7961
2825,5,16,55,1957
2826,5,16,56,11529
2827,5,16,57,8750
2828,5,16,58,4281
2829,5,16,59,45902
2830,5,16,60,9054
2831,5,16,61,3261
2832,5,16,62,26146
2833,5,16,63,12713
2834,5,16,64,10170
2835,5,16,65,4539
2836,5,16,66,6509
2837,5,16,67,7015
2838,5,16,68,4649
2839,5,16,69,15938
2840,5,16,70,2836
2841,5,16,71,7419
2842,5,16,72,6908
2843,5,16,73,5536
2844,5,16,74,5997
2845,5,16,75,17267
2846,5,16,76,19896
2847,5,16,77,12843
2848,5,16,78,11721
2849,5,16,79,4538
2850,5,16,80,7706
2851,5,16,81,5313
2852,5,16,82,3628
2853,5,16,83,10672
2854,5,16,84,6247
2855,5,16,85,8153
2856,5,16,86,6412
2857,5,16,87,8030
2858,5,16,88,3847
2859,5,16,89,4023
2860,5,16,90,1485
2861,5,16,91,13480
2862,5,16,92,13170
2863,5,16,93,11642
2864,5,16,94,14954
2865,5,16,95,10060
2866,5,16,ZA,668
2867,5,16,ZB,747
2868,5,16,ZC,246
2869,5,16,ZD,3074
2870,5,16,ZM,206
2871,5,16,ZN,399
2872,5,16,ZP,368
2873,5,16,ZS,19
2874,5,16,ZW,34
2875,5,16,ZX,48
2876,5,16,ZZ,3266
2877,5,11,01,92206
2878,5,11,02,58721
2879,5,11,03,49706
2880,5,11,04,20800
2881,5,11,05,20507
2882,5,11,06,139707
2883,5,11,07,45353
2884,5,11,08,31656
2885,5,11,09,18071
2886,5,11,10,38321
2887,5,11,11,43104
2888,5,11,12,47430
2889,5,11,13,229038
2890,5,11,14,120366
2891,5,11,15,25038
2892,5,11,16,53126
2893,5,11,17,113753
2894,5,11,18,43497
2895,5,11,19,33125
2896,5,11,2A,12932
2897,5,11,2B,13773
2898,5,11,21,80734
2899,5,11,22,113656
2900,5,11,23,15542
2901,5,11,24,58532
2902,5,11,25,76338
2903,5,11,26,72228
2904,5,11,27,83058
2905,5,11,28,59869
2906,5,11,29,174894
2907,5,11,30,88278
2908,5,11,31,196712
2909,5,11,32,28970
2910,5,11,33,256179
2911,5,11,34,142306
2912,5,11,35,205882
2913,5,11,36,31498
2914,5,11,37,101503
2915,5,11,38,180533
2916,5,11,39,36139
2917,5,11,40,69459
2918,5,11,41,50480
2919,5,11,42,104003
2920,5,11,43,32417
2921,5,11,44,256609
2922,5,11,45,97004
2923,5,11,46,27311
2924,5,11,47,42568
2925,5,11,48,10739
2926,5,11,49,157063
2927,5,11,50,92642
2928,5,11,51,78472
2929,5,11,52,21886
2930,5,11,53,60755
2931,5,11,54,95252
2932,5,11,55,24539
2933,5,11,56,152740
2934,5,11,57,136366
2935,5,11,58,28686
2936,5,11,59,336138
2937,5,11,60,100043
2938,5,11,61,46005
2939,5,11,62,194610
2940,5,11,63,100134
2941,5,11,64,111610
2942,5,11,65,33692
2943,5,11,66,55169
2944,5,11,67,177069
2945,5,11,68,107248
2946,5,11,69,278243
2947,5,11,70,30204
2948,5,11,71,82633
2949,5,11,72,83876
2950,5,11,73,64689
2951,5,11,74,130422
2952,5,11,75,372820
2953,5,11,76,179698
2954,5,11,77,165208
2955,5,11,78,246062
2956,5,11,79,68446
2957,5,11,80,83107
2958,5,11,81,53925
2959,5,11,82,31737
2960,5,11,83,142335
2961,5,11,84,66885
2962,5,11,85,149587
2963,5,11,86,67831
2964,5,11,87,54951
2965,5,11,88,51432
2966,5,11,89,42617
2967,5,11,90,16768
2968,5,11,91,164503
2969,5,11,92,287494
2970,5,11,93,110118
2971,5,11,94,171409
2972,5,11,95,138166
2973,5,11,ZA,18137
2974,5,11,ZB,20043
2975,5,11,ZC,5101
2976,5,11,ZD,62542
2977,5,11,ZM,5936
2978,5,11,ZN,28561
2979,5,11,ZP,24106
2980,5,11,ZS,534
2981,5,11,ZW,2115
2982,5,11,ZX,2070
2983,5,11,ZZ,224957
2984,5,14,01,10876
2985,5,14,02,6468
2986,5,14,03,7782
2987,5,14,04,4309
2988,5,14,05,3871
2989,5,14,06,12767
2990,5,14,07,9033
2991,5,14,08,4084
2992,5,14,09,7532
2993,5,14,10,3787
2994,5,14,11,12382
2995,5,14,12,14825
2996,5,14,13,24256
2997,5,14,14,9816
2998,5,14,15,6848
2999,5,14,16,8482
3000,5,14,17,14335
3001,5,14,18,5495
3002,5,14,19,10177
3003,5,14,2A,6729
3004,5,14,2B,8601
3005,5,14,21,8183
3006,5,14,22,11949
3007,5,14,23,4275
3008,5,14,24,15850
3009,5,14,25,8688
3010,5,14,26,9945
3011,5,14,27,7768
3012,5,14,28,5694
3013,5,14,29,18320
3014,5,14,30,15162
3015,5,14,31,35479
3016,5,14,32,11720
3017,5,14,33,37725
3018,5,14,34,22068
3019,5,14,35,13985
3020,5,14,36,4984
3021,5,14,37,8520
3022,5,14,38,17025
3023,5,14,39,6218
3024,5,14,40,24308
3025,5,14,41,5483
3026,5,14,42,11928
3027,5,14,43,7817
3028,5,14,44,18298
3029,5,14,45,8483
3030,5,14,46,8032
3031,5,14,47,13600
3032,5,14,48,4722
3033,5,14,49,11036
3034,5,14,50,9421
3035,5,14,51,6921
3036,5,14,52,3327
3037,5,14,53,4673
3038,5,14,54,8739
3039,5,14,55,3500
3040,5,14,56,14399
3041,5,14,57,14163
3042,5,14,58,4106
3043,5,14,59,22459
3044,5,14,60,9179
3045,5,14,61,4895
3046,5,14,62,17010
3047,5,14,63,16136
3048,5,14,64,48246
3049,5,14,65,14761
3050,5,14,66,11690
3051,5,14,67,14652
3052,5,14,68,11063
3053,5,14,69,17572
3054,5,14,70,4820
3055,5,14,71,10186
3056,5,14,72,7546
3057,5,14,73,8081
3058,5,14,74,13371
3059,5,14,75,12139
3060,5,14,76,13588
3061,5,14,77,13797
3062,5,14,78,13687
3063,5,14,79,7014
3064,5,14,80,7371
3065,5,14,81,17010
3066,5,14,82,9573
3067,5,14,83,17784
3068,5,14,84,9843
3069,5,14,85,13039
3070,5,14,86,7741
3071,5,14,87,9973
3072,5,14,88,7203
3073,5,14,89,5356
3074,5,14,90,2000
3075,5,14,91,11610
3076,5,14,92,11260
3077,5,14,93,6805
3078,5,14,94,8944
3079,5,14,95,9101
3080,5,14,ZA,1033
3081,5,14,ZB,1162
3082,5,14,ZC,516
3083,5,14,ZD,4844
3084,5,14,ZM,359
3085,5,14,ZN,1031
3086,5,14,ZP,610
3087,5,14,ZS,108
3088,5,14,ZW,78
3089,5,14,ZX,208
3090,5,14,ZZ,5964
3091,5,2,01,86755
3092,5,2,02,104342
3093,5,2,03,50315
3094,5,2,04,26010
3095,5,2,05,19696
3096,5,2,06,148919
3097,5,2,07,49594
3098,5,2,08,48242
3099,5,2,09,21958
3100,5,2,10,49316
3101,5,2,11,64027
3102,5,2,12,34357
3103,5,2,13,264753
3104,5,2,14,91774
3105,5,2,15,21570
3106,5,2,16,50432
3107,5,2,17,99790
3108,5,2,18,44772
3109,5,2,19,31658
3110,5,2,2A,20139
3111,5,2,2B,21998
3112,5,2,21,69110
3113,5,2,22,79850
3114,5,2,23,16772
3115,5,2,24,63327
3116,5,2,25,66703
3117,5,2,26,70574
3118,5,2,27,102952
3119,5,2,28,61960
3120,5,2,29,100890
3121,5,2,30,121480
3122,5,2,31,133254
3123,5,2,32,26015
3124,5,2,33,191542
3125,5,2,34,165734
3126,5,2,35,101797
3127,5,2,36,34516
3128,5,2,37,70553
3129,5,2,38,154799
3130,5,2,39,38179
3131,5,2,40,58646
3132,5,2,41,50212
3133,5,2,42,97764
3134,5,2,43,38629
3135,5,2,44,135702
3136,5,2,45,85832
3137,5,2,46,21422
3138,5,2,47,50290
3139,5,2,48,10497
3140,5,2,49,89433
3141,5,2,50,69770
3142,5,2,51,83756
3143,5,2,52,34331
3144,5,2,53,37376
3145,5,2,54,97243
3146,5,2,55,34588
3147,5,2,56,102856
3148,5,2,57,159254
3149,5,2,58,32838
3150,5,2,59,373127
3151,5,2,60,132873
3152,5,2,61,41804
3153,5,2,62,305816
3154,5,2,63,78182
3155,5,2,64,69768
3156,5,2,65,29938
3157,5,2,66,87930
3158,5,2,67,145883
3159,5,2,68,106937
3160,5,2,69,150463
3161,5,2,70,46618
3162,5,2,71,81970
3163,5,2,72,82234
3164,5,2,73,56733
3165,5,2,74,87744
3166,5,2,75,58429
3167,5,2,76,177806
3168,5,2,77,155738
3169,5,2,78,101398
3170,5,2,79,47903
3171,5,2,80,98024
3172,5,2,81,56543
3173,5,2,82,42183
3174,5,2,83,183287
3175,5,2,84,89413
3176,5,2,85,97280
3177,5,2,86,54214
3178,5,2,87,45357
3179,5,2,88,65646
3180,5,2,89,55164
3181,5,2,90,19061
3182,5,2,91,105862
3183,5,2,92,64812
3184,5,2,93,64543
3185,5,2,94,69599
3186,5,2,95,91081
3187,5,2,ZA,24204
3188,5,2,ZB,16495
3189,5,2,ZC,6334
3190,5,2,ZD,85770
3191,5,2,ZM,14958
3192,5,2,ZN,13273
3193,5,2,ZP,11705
3194,5,2,ZS,459
3195,5,2,ZW,579
3196,5,2,ZX,1445
3197,5,2,ZZ,26380
3198,5,17,01,27530
3199,5,17,02,18266
3200,5,17,03,12361
3201,5,17,04,7926
3202,5,17,05,6164
3203,5,17,06,78208
3204,5,17,07,14199
3205,5,17,08,8771
3206,5,17,09,5821
3207,5,17,10,11374
3208,5,17,11,18434
3209,5,17,12,10112
3210,5,17,13,108617
3211,5,17,14,22255
3212,5,17,15,4906
3213,5,17,16,10617
3214,5,17,17,24347
3215,5,17,18,10822
3216,5,17,19,8012
3217,5,17,2A,9199
3218,5,17,2B,9657
3219,5,17,21,21651
3220,5,17,22,17319
3221,5,17,23,3501
3222,5,17,24,15800
3223,5,17,25,19486
3224,5,17,26,22010
3225,5,17,27,20930
3226,5,17,28,14803
3227,5,17,29,25607
3228,5,17,30,38479
3229,5,17,31,50613
3230,5,17,32,8396
3231,5,17,33,58321
3232,5,17,34,57751
3233,5,17,35,27463
3234,5,17,36,7438
3235,5,17,37,19931
3236,5,17,38,47450
3237,5,17,39,9657
3238,5,17,40,16817
3239,5,17,41,12703
3240,5,17,42,28706
3241,5,17,43,9529
3242,5,17,44,42761
3243,5,17,45,22878
3244,5,17,46,6123
3245,5,17,47,15646
3246,5,17,48,3148
3247,5,17,49,21704
3248,5,17,50,13990
3249,5,17,51,19501
3250,5,17,52,6450
3251,5,17,53,8042
3252,5,17,54,23518
3253,5,17,55,7347
3254,5,17,56,26595
3255,5,17,57,39369
3256,5,17,58,7378
3257,5,17,59,73168
3258,5,17,60,30333
3259,5,17,61,8910
3260,5,17,62,40764
3261,5,17,63,20624
3262,5,17,64,25877
3263,5,17,65,8714
3264,5,17,66,24782
3265,5,17,67,40458
3266,5,17,68,30284
3267,5,17,69,74168
3268,5,17,70,9675
3269,5,17,71,20686
3270,5,17,72,16218
3271,5,17,73,18045
3272,5,17,74,33353
3273,5,17,75,86088
3274,5,17,76,33361
3275,5,17,77,47893
3276,5,17,78,64407
3277,5,17,79,8803
3278,5,17,80,16885
3279,5,17,81,15982
3280,5,17,82,11772
3281,5,17,83,79329
3282,5,17,84,30473
3283,5,17,85,25663
3284,5,17,86,11939
3285,5,17,87,10796
3286,5,17,88,13184
3287,5,17,89,12941
3288,5,17,90,5583
3289,5,17,91,39284
3290,5,17,92,62761
3291,5,17,93,27969
3292,5,17,94,43430
3293,5,17,95,37564
3294,5,17,ZA,3098
3295,5,17,ZB,3153
3296,5,17,ZC,1573
3297,5,17,ZD,13070
3298,5,17,ZM,482
3299,5,17,ZN,6435
3300,5,17,ZP,4283
3301,5,17,ZS,80
3302,5,17,ZW,118
3303,5,17,ZX,1107
3304,5,17,ZZ,43252
3305,5,4,01,57832
3306,5,4,02,41172
3307,5,4,03,31013
3308,5,4,04,21856
3309,5,4,05,19718
3310,5,4,06,92345
3311,5,4,07,42837
3312,5,4,08,22281
3313,5,4,09,23908
3314,5,4,10,22483
3315,5,4,11,42039
3316,5,4,12,32734
3317,5,4,13,237971
3318,5,4,14,73950
3319,5,4,15,12944
3320,5,4,16,37305
3321,5,4,17,71633
3322,5,4,18,27901
3323,5,4,19,27731
3324,5,4,2A,9330
3325,5,4,2B,10368
3326,5,4,21,53875
3327,5,4,22,74226
3328,5,4,23,13679
3329,5,4,24,50054
3330,5,4,25,55587
3331,5,4,26,65258
3332,5,4,27,55571
3333,5,4,28,40529
3334,5,4,29,116591
3335,5,4,30,88827
3336,5,4,31,188867
3337,5,4,32,21353
3338,5,4,33,194775
3339,5,4,34,154819
3340,5,4,35,132510
3341,5,4,36,20954
3342,5,4,37,68012
3343,5,4,38,153474
3344,5,4,39,28882
3345,5,4,40,44548
3346,5,4,41,30377
3347,5,4,42,78169
3348,5,4,43,24332
3349,5,4,44,187977
3350,5,4,45,63486
3351,5,4,46,25932
3352,5,4,47,34044
3353,5,4,48,9153
3354,5,4,49,80616
3355,5,4,50,46940
3356,5,4,51,42858
3357,5,4,52,13228
3358,5,4,53,25608
3359,5,4,54,73892
3360,5,4,55,13559
3361,5,4,56,84200
3362,5,4,57,100159
3363,5,4,58,19930
3364,5,4,59,279785
3365,5,4,60,79446
3366,5,4,61,22993
3367,5,4,62,124741
3368,5,4,63,74534
3369,5,4,64,76030
3370,5,4,65,26449
3371,5,4,66,51556
3372,5,4,67,105055
3373,5,4,68,66238
3374,5,4,69,229036
3375,5,4,70,21089
3376,5,4,71,52336
3377,5,4,72,54244
3378,5,4,73,49858
3379,5,4,74,78062
3380,5,4,75,317372
3381,5,4,76,136136
3382,5,4,77,170969
3383,5,4,78,168585
3384,5,4,79,39120
3385,5,4,80,52343
3386,5,4,81,48430
3387,5,4,82,27881
3388,5,4,83,89272
3389,5,4,84,63049
3390,5,4,85,60524
3391,5,4,86,49162
3392,5,4,87,43137
3393,5,4,88,32655
3394,5,4,89,31601
3395,5,4,90,14601
3396,5,4,91,167310
3397,5,4,92,199640
3398,5,4,93,266632
3399,5,4,94,192427
3400,5,4,95,175666
3401,5,4,ZA,75862
3402,5,4,ZB,65292
3403,5,4,ZC,18143
3404,5,4,ZD,139604
3405,5,4,ZM,8398
3406,5,4,ZN,9711
3407,5,4,ZP,7990
3408,5,4,ZS,1105
3409,5,4,ZW,501
3410,5,4,ZX,2354
3411,5,4,ZZ,109394
3412,5,18,01,5644
3413,5,18,02,2983
3414,5,18,03,3280
3415,5,18,04,1396
3416,5,18,05,1459
3417,5,18,06,5414
3418,5,18,07,4189
3419,5,18,08,1741
3420,5,18,09,3208
3421,5,18,10,1720
3422,5,18,11,6166
3423,5,18,12,4470
3424,5,18,13,11760
3425,5,18,14,6848
3426,5,18,15,1810
3427,5,18,16,4003
3428,5,18,17,6857
3429,5,18,18,2585
3430,5,18,19,3605
3431,5,18,2A,624
3432,5,18,2B,959
3433,5,18,21,5126
3434,5,18,22,8279
3435,5,18,23,1641
3436,5,18,24,5362
3437,5,18,25,4902
3438,5,18,26,5311
3439,5,18,27,4027
3440,5,18,28,3076
3441,5,18,29,13077
3442,5,18,30,6585
3443,5,18,31,19658
3444,5,18,32,3861
3445,5,18,33,19598
3446,5,18,34,12150
3447,5,18,35,13973
3448,5,18,36,2464
3449,5,18,37,6216
3450,5,18,38,12736
3451,5,18,39,2635
3452,5,18,40,9071
3453,5,18,41,3165
3454,5,18,42,6970
3455,5,18,43,2491
3456,5,18,44,18369
3457,5,18,45,5656
3458,5,18,46,2766
3459,5,18,47,3357
3460,5,18,48,1045
3461,5,18,49,8801
3462,5,18,50,5853
3463,5,18,51,3542
3464,5,18,52,1305
3465,5,18,53,3468
3466,5,18,54,6362
3467,5,18,55,1483
3468,5,18,56,8267
3469,5,18,57,7534
3470,5,18,58,2160
3471,5,18,59,18215
3472,5,18,60,4251
3473,5,18,61,2368
3474,5,18,62,11619
3475,5,18,63,8216
3476,5,18,64,9276
3477,5,18,65,3315
3478,5,18,66,5013
3479,5,18,67,8348
3480,5,18,68,4881
3481,5,18,69,15895
3482,5,18,70,2345
3483,5,18,71,6037
3484,5,18,72,5409
3485,5,18,73,4418
3486,5,18,74,6606
3487,5,18,75,22901
3488,5,18,76,11139
3489,5,18,77,7853
3490,5,18,78,9046
3491,5,18,79,4340
3492,5,18,80,3746
3493,5,18,81,5818
3494,5,18,82,3069
3495,5,18,83,5703
3496,5,18,84,3769
3497,5,18,85,7244
3498,5,18,86,4542
3499,5,18,87,5654
3500,5,18,88,3114
3501,5,18,89,2286
3502,5,18,90,1052
3503,5,18,91,7944
3504,5,18,92,10518
3505,5,18,93,5890
3506,5,18,94,8276
3507,5,18,95,6094
3508,5,18,ZA,2266
3509,5,18,ZB,3935
3510,5,18,ZC,535
3511,5,18,ZD,5549
3512,5,18,ZM,318
3513,5,18,ZN,963
3514,5,18,ZP,865
3515,5,18,ZS,75
3516,5,18,ZW,118
3517,5,18,ZX,92
3518,5,18,ZZ,12489
3519,5,19,01,15843
3520,5,19,02,7074
3521,5,19,03,5982
3522,5,19,04,3957
3523,5,19,05,5013
3524,5,19,06,23374
3525,5,19,07,8544
3526,5,19,08,3446
3527,5,19,09,3020
3528,5,19,10,4619
3529,5,19,11,6322
3530,5,19,12,6746
3531,5,19,13,42109
3532,5,19,14,19621
3533,5,19,15,2751
3534,5,19,16,7557
